C,R,W,ConversionGain,NoiseFigure,VoltageSwing
4.1e-13,130,2.7e-05,-42.45,9.817,0.001127
4.1e-13,130,2.8e-05,-38.31,9.958,0.001111
4.1e-13,130,2.9e-05,-36.11,10.11,0.001095
4.1e-13,130,3e-05,-34.28,10.28,0.001076
4.1e-13,140,2e-05,-32.36,8.991,0.001239
4.1e-13,140,1e-05,-4.125,9.017,0.001244
4.1e-13,140,1.1e-05,-17.9,8.925,0.001258
4.1e-13,140,1.2e-05,-18.09,8.863,0.001267
4.1e-13,140,1.3e-05,-16.56,8.826,0.001271
4.1e-13,140,1.4e-05,-21.52,8.808,0.001271
4.1e-13,140,1.5e-05,-27.64,8.807,0.00127
4.1e-13,140,1.6e-05,-27.92,8.821,0.001268
4.1e-13,140,1.7e-05,-28.94,8.847,0.001265
4.1e-13,140,1.8e-05,-29.91,8.885,0.001257
4.1e-13,140,1.9e-05,-31.36,8.932,0.001249
4.1e-13,140,2.1e-05,-34.47,9.058,0.001228
4.1e-13,140,2.2e-05,-37.37,9.134,0.001213
4.1e-13,140,2.3e-05,-38.67,9.22,0.001206
4.1e-13,140,2.4e-05,-44.27,9.315,0.001196
4.1e-13,140,2.5e-05,-58.34,9.42,0.001183
4.1e-13,140,2.6e-05,-48.11,9.536,0.001164
4.1e-13,140,2.7e-05,-41.89,9.663,0.00115
4.1e-13,140,2.8e-05,-37.94,9.805,0.001132
4.1e-13,140,2.9e-05,-35.84,9.96,0.001113
4.1e-13,140,3e-05,-34.05,10.13,0.001095
4.1e-13,150,2e-05,-32.55,8.85,0.001259
4.1e-13,150,1e-05,-4.282,8.859,0.00127
4.1e-13,150,1.1e-05,-17.77,8.77,0.001281
4.1e-13,150,1.2e-05,-18.1,8.711,0.001288
4.1e-13,150,1.3e-05,-16.57,8.676,0.001293
4.1e-13,150,1.4e-05,-21.56,8.66,0.001294
4.1e-13,150,1.5e-05,-27.73,8.661,0.001294
4.1e-13,150,1.6e-05,-28.0,8.676,0.00129
4.1e-13,150,1.7e-05,-29.24,8.704,0.001284
4.1e-13,150,1.8e-05,-30.04,8.743,0.001277
4.1e-13,150,1.9e-05,-31.52,8.791,0.001272
4.1e-13,150,2.1e-05,-34.89,8.918,0.001249
4.1e-13,150,2.2e-05,-37.73,8.995,0.001237
4.1e-13,150,2.3e-05,-39.08,9.082,0.001222
4.1e-13,150,2.4e-05,-45.1,9.177,0.001212
4.1e-13,150,2.5e-05,-63.88,9.282,0.001199
4.1e-13,150,2.6e-05,-47.15,9.398,0.001181
4.1e-13,150,2.7e-05,-41.39,9.526,0.001165
4.1e-13,150,2.8e-05,-37.62,9.667,0.001152
4.1e-13,150,2.9e-05,-35.87,9.819,0.001132
4.1e-13,150,3e-05,-33.86,9.99,0.001113
4.1e-13,160,2e-05,-32.73,8.724,0.001279
4.1e-13,160,1e-05,-4.423,8.716,0.00129
4.1e-13,160,1.1e-05,-17.66,8.63,0.001301
4.1e-13,160,1.2e-05,-18.11,8.573,0.001307
4.1e-13,160,1.3e-05,-16.58,8.54,0.001314
4.1e-13,160,1.4e-05,-21.6,8.526,0.001314
4.1e-13,160,1.5e-05,-27.8,8.529,0.001314
4.1e-13,160,1.6e-05,-28.08,8.545,0.00131
4.1e-13,160,1.7e-05,-29.35,8.574,0.001302
4.1e-13,160,1.8e-05,-30.16,8.614,0.001297
4.1e-13,160,1.9e-05,-31.67,8.664,0.001287
4.1e-13,160,2.1e-05,-35.12,8.793,0.001267
4.1e-13,160,2.2e-05,-38.06,8.87,0.001257
4.1e-13,160,2.3e-05,-39.47,8.957,0.001241
4.1e-13,160,2.4e-05,-45.91,9.053,0.001232
4.1e-13,160,2.5e-05,-71.01,9.158,0.001216
4.1e-13,160,2.6e-05,-46.31,9.274,0.001197
4.1e-13,160,2.7e-05,-40.96,9.402,0.001187
4.1e-13,160,2.8e-05,-37.34,9.543,0.001169
4.1e-13,160,2.9e-05,-35.65,9.694,0.00115
4.1e-13,160,3e-05,-33.68,9.866,0.001133
4.1e-13,170,2e-05,-32.89,8.609,0.001296
4.1e-13,170,1e-05,-4.554,8.586,0.00131
4.1e-13,170,1.1e-05,-17.55,8.502,0.001321
4.1e-13,170,1.2e-05,-18.12,8.448,0.001328
4.1e-13,170,1.3e-05,-16.58,8.417,0.001333
4.1e-13,170,1.4e-05,-21.64,8.405,0.001332
4.1e-13,170,1.5e-05,-27.87,8.409,0.001333
4.1e-13,170,1.6e-05,-28.16,8.427,0.001327
4.1e-13,170,1.7e-05,-29.44,8.457,0.001321
4.1e-13,170,1.8e-05,-30.27,8.498,0.001315
4.1e-13,170,1.9e-05,-31.81,8.549,0.001304
4.1e-13,170,2.1e-05,-35.34,8.679,0.001283
4.1e-13,170,2.2e-05,-38.36,8.757,0.001273
4.1e-13,170,2.3e-05,-39.79,8.844,0.001258
4.1e-13,170,2.4e-05,-46.7,8.94,0.001249
4.1e-13,170,2.5e-05,-65.23,9.046,0.001234
4.1e-13,170,2.6e-05,-45.59,9.162,0.001217
4.1e-13,170,2.7e-05,-40.57,9.29,0.001203
4.1e-13,170,2.8e-05,-37.09,9.43,0.001187
4.1e-13,170,2.9e-05,-35.46,9.582,0.001163
4.1e-13,170,3e-05,-33.52,9.752,0.001145
4.1e-13,180,2e-05,-33.04,8.505,0.001314
4.1e-13,180,1e-05,-4.682,8.467,0.001326
4.1e-13,180,1.1e-05,-17.46,8.386,0.001337
4.1e-13,180,1.2e-05,-18.13,8.333,0.001347
4.1e-13,180,1.3e-05,-16.59,8.304,0.001351
4.1e-13,180,1.4e-05,-21.68,8.294,0.001349
4.1e-13,180,1.5e-05,-27.94,8.299,0.001348
4.1e-13,180,1.6e-05,-28.23,8.319,0.001347
4.1e-13,180,1.7e-05,-29.53,8.35,0.001336
4.1e-13,180,1.8e-05,-30.37,8.392,0.00133
4.1e-13,180,1.9e-05,-31.94,8.443,0.001318
4.1e-13,180,2.1e-05,-35.54,8.575,0.001302
4.1e-13,180,2.2e-05,-38.65,8.653,0.001287
4.1e-13,180,2.3e-05,-40.12,8.741,0.001275
4.1e-13,180,2.4e-05,-47.45,8.838,0.001263
4.1e-13,180,2.5e-05,-60.23,8.943,0.00125
4.1e-13,180,2.6e-05,-44.95,9.06,0.001231
4.1e-13,180,2.7e-05,-40.23,9.187,0.001215
4.1e-13,180,2.8e-05,-36.86,9.328,0.001198
4.1e-13,180,2.9e-05,-35.28,9.479,0.00118
4.1e-13,180,3e-05,-33.84,9.649,0.001158
4.1e-13,190,2e-05,-33.18,8.409,0.001326
4.1e-13,190,1e-05,-4.797,8.358,0.001342
4.1e-13,190,1.1e-05,-17.37,8.279,0.001355
4.1e-13,190,1.2e-05,-18.14,8.228,0.00136
4.1e-13,190,1.3e-05,-16.59,8.201,0.001367
4.1e-13,190,1.4e-05,-21.71,8.192,0.001366
4.1e-13,190,1.5e-05,-28.0,8.199,0.001365
4.1e-13,190,1.6e-05,-28.29,8.219,0.00136
4.1e-13,190,1.7e-05,-29.59,8.251,0.001355
4.1e-13,190,1.8e-05,-30.47,8.295,0.001344
4.1e-13,190,1.9e-05,-32.05,8.347,0.001336
4.1e-13,190,2.1e-05,-35.72,8.479,0.001315
4.1e-13,190,2.2e-05,-38.92,8.559,0.001303
4.1e-13,190,2.3e-05,-40.43,8.647,0.001285
4.1e-13,190,2.4e-05,-48.18,8.744,0.001278
4.1e-13,190,2.5e-05,-57.17,8.849,0.001262
4.1e-13,190,2.6e-05,-44.4,8.966,0.001243
4.1e-13,190,2.7e-05,-39.93,9.093,0.00123
4.1e-13,190,2.8e-05,-36.65,9.234,0.001211
4.1e-13,190,2.9e-05,-35.13,9.385,0.001192
4.1e-13,190,3e-05,-33.69,9.555,0.001173
4.1e-13,200,2e-05,-33.31,8.321,0.001339
4.1e-13,200,1e-05,-4.903,8.257,0.001357
4.1e-13,200,1.1e-05,-17.3,8.18,0.001369
4.1e-13,200,1.2e-05,-18.15,8.132,0.001376
4.1e-13,200,1.3e-05,-16.59,8.106,0.00138
4.1e-13,200,1.4e-05,-21.74,8.098,0.001381
4.1e-13,200,1.5e-05,-28.05,8.106,0.00138
4.1e-13,200,1.6e-05,-28.35,8.128,0.001376
4.1e-13,200,1.7e-05,-29.66,8.161,0.001369
4.1e-13,200,1.8e-05,-30.56,8.205,0.001358
4.1e-13,200,1.9e-05,-32.16,8.258,0.00135
4.1e-13,200,2.1e-05,-35.9,8.392,0.001326
4.1e-13,200,2.2e-05,-39.17,8.472,0.001315
4.1e-13,200,2.3e-05,-40.72,8.56,0.001301
4.1e-13,200,2.4e-05,-48.88,8.657,0.001293
4.1e-13,200,2.5e-05,-55.12,8.763,0.001275
4.1e-13,200,2.6e-05,-43.91,8.88,0.001254
4.1e-13,200,2.7e-05,-39.65,9.007,0.001238
4.1e-13,200,2.8e-05,-36.46,9.148,0.001226
4.1e-13,200,2.9e-05,-34.99,9.298,0.001203
4.1e-13,200,3e-05,-33.57,9.468,0.00118
4.1e-13,210,2e-05,-33.43,8.24,0.001354
4.1e-13,210,1e-05,-5.002,8.164,0.001371
4.1e-13,210,1.1e-05,-17.22,8.089,0.001385
4.1e-13,210,1.2e-05,-18.15,8.042,0.00139
4.1e-13,210,1.3e-05,-16.6,8.018,0.001395
4.1e-13,210,1.4e-05,-21.77,8.012,0.001392
4.1e-13,210,1.5e-05,-28.1,8.021,0.001392
4.1e-13,210,1.6e-05,-28.41,8.044,0.001388
4.1e-13,210,1.7e-05,-29.73,8.078,0.00138
4.1e-13,210,1.8e-05,-30.64,8.123,0.001373
4.1e-13,210,1.9e-05,-32.26,8.176,0.001362
4.1e-13,210,2.1e-05,-36.06,8.311,0.001338
4.1e-13,210,2.2e-05,-39.4,8.391,0.001329
4.1e-13,210,2.3e-05,-40.99,8.48,0.001313
4.1e-13,210,2.4e-05,-49.54,8.578,0.001301
4.1e-13,210,2.5e-05,-53.5,8.684,0.001287
4.1e-13,210,2.6e-05,-43.48,8.8,0.001268
4.1e-13,210,2.7e-05,-39.4,8.928,0.001253
4.1e-13,210,2.8e-05,-36.29,9.068,0.001236
4.1e-13,210,2.9e-05,-34.86,9.219,0.001214
4.1e-13,210,3e-05,-33.45,9.388,0.001192
4.1e-13,220,2e-05,-33.54,8.165,0.001363
4.1e-13,220,1e-05,-5.095,8.077,0.001384
4.1e-13,220,1.1e-05,-17.16,8.004,0.001395
4.1e-13,220,1.2e-05,-18.16,7.959,0.001405
4.1e-13,220,1.3e-05,-16.6,7.936,0.001406
4.1e-13,220,1.4e-05,-21.8,7.932,0.001406
4.1e-13,220,1.5e-05,-28.15,7.942,0.001405
4.1e-13,220,1.6e-05,-28.46,7.966,0.0014
4.1e-13,220,1.7e-05,-29.79,8.001,0.001393
4.1e-13,220,1.8e-05,-30.71,8.046,0.001385
4.1e-13,220,1.9e-05,-32.36,8.101,0.001375
4.1e-13,220,2.1e-05,-36.21,8.237,0.001357
4.1e-13,220,2.2e-05,-39.62,8.317,0.001337
4.1e-13,220,2.3e-05,-41.25,8.406,0.001328
4.1e-13,220,2.4e-05,-50.15,8.504,0.001314
4.1e-13,220,2.5e-05,-52.23,8.61,0.001297
4.1e-13,220,2.6e-05,-43.09,8.727,0.001279
4.1e-13,220,2.7e-05,-39.18,8.854,0.001258
4.1e-13,220,2.8e-05,-36.11,8.995,0.001245
4.1e-13,220,2.9e-05,-34.75,9.145,0.001221
4.1e-13,220,3e-05,-33.34,9.314,0.0012
4.1e-13,230,2e-05,-33.64,8.095,0.001375
4.1e-13,230,1e-05,-5.182,7.997,0.001396
4.1e-13,230,1.1e-05,-17.1,7.926,0.001408
4.1e-13,230,1.2e-05,-18.16,7.882,0.001415
4.1e-13,230,1.3e-05,-16.61,7.861,0.00142
4.1e-13,230,1.4e-05,-21.83,7.857,0.001419
4.1e-13,230,1.5e-05,-28.19,7.869,0.001418
4.1e-13,230,1.6e-05,-28.51,7.893,0.001411
4.1e-13,230,1.7e-05,-29.85,7.929,0.001405
4.1e-13,230,1.8e-05,-30.78,7.975,0.001395
4.1e-13,230,1.9e-05,-32.45,8.03,0.001387
4.1e-13,230,2.1e-05,-36.35,8.167,0.001365
4.1e-13,230,2.2e-05,-39.83,8.248,0.001348
4.1e-13,230,2.3e-05,-41.49,8.337,0.001333
4.1e-13,230,2.4e-05,-50.69,8.436,0.001323
4.1e-13,230,2.5e-05,-51.19,8.542,0.001306
4.1e-13,230,2.6e-05,-42.75,8.659,0.001282
4.1e-13,230,2.7e-05,-38.97,8.786,0.001269
4.1e-13,230,2.8e-05,-35.97,8.926,0.001254
4.1e-13,230,2.9e-05,-34.64,9.076,0.001233
4.1e-13,230,3e-05,-33.24,9.245,0.001213
4.1e-13,240,2e-05,-33.74,8.03,0.001384
4.1e-13,240,1e-05,-5.264,7.921,0.001407
4.1e-13,240,1.1e-05,-17.04,7.852,0.001418
4.1e-13,240,1.2e-05,-18.17,7.81,0.001427
4.1e-13,240,1.3e-05,-16.61,7.79,0.001431
4.1e-13,240,1.4e-05,-21.85,7.788,0.00143
4.1e-13,240,1.5e-05,-28.25,7.8,0.001429
4.1e-13,240,1.6e-05,-28.55,7.826,0.001423
4.1e-13,240,1.7e-05,-29.91,7.862,0.001417
4.1e-13,240,1.8e-05,-30.85,7.909,0.001407
4.1e-13,240,1.9e-05,-32.53,7.965,0.001396
4.1e-13,240,2.1e-05,-36.48,8.103,0.001371
4.1e-13,240,2.2e-05,-40.02,8.184,0.001356
4.1e-13,240,2.3e-05,-41.71,8.274,0.001346
4.1e-13,240,2.4e-05,-51.17,8.372,0.001333
4.1e-13,240,2.5e-05,-50.32,8.478,0.001319
4.1e-13,240,2.6e-05,-42.43,8.595,0.001297
4.1e-13,240,2.7e-05,-38.78,8.723,0.001277
4.1e-13,240,2.8e-05,-35.85,8.863,0.001266
4.1e-13,240,2.9e-05,-34.55,9.013,0.001242
4.1e-13,240,3e-05,-33.15,9.181,0.001222
4.1e-13,250,2e-05,-33.83,7.969,0.001393
4.1e-13,250,1e-05,-5.34,7.851,0.001418
4.1e-13,250,1.1e-05,-16.98,7.784,0.001429
4.1e-13,250,1.2e-05,-18.17,7.743,0.001439
4.1e-13,250,1.3e-05,-16.62,7.724,0.001441
4.1e-13,250,1.4e-05,-21.87,7.723,0.001438
4.1e-13,250,1.5e-05,-28.27,7.736,0.001436
4.1e-13,250,1.6e-05,-28.6,7.763,0.001431
4.1e-13,250,1.7e-05,-29.96,7.8,0.001424
4.1e-13,250,1.8e-05,-30.91,7.847,0.001414
4.1e-13,250,1.9e-05,-32.61,7.904,0.001406
4.1e-13,250,2.1e-05,-36.61,8.042,0.001382
4.1e-13,250,2.2e-05,-40.2,8.124,0.001368
4.1e-13,250,2.3e-05,-41.92,8.214,0.001355
4.1e-13,250,2.4e-05,-51.56,8.312,0.001341
4.1e-13,250,2.5e-05,-49.58,8.419,0.001325
4.1e-13,250,2.6e-05,-42.15,8.536,0.001305
4.1e-13,250,2.7e-05,-38.61,8.663,0.00129
4.1e-13,250,2.8e-05,-35.73,8.803,0.001272
4.1e-13,250,2.9e-05,-34.45,8.953,0.00125
4.1e-13,250,3e-05,-33.07,9.122,0.001227
4.1e-13,260,2e-05,-33.92,7.912,0.001406
4.1e-13,260,1e-05,-5.413,7.785,0.001428
4.1e-13,260,1.1e-05,-16.94,7.719,0.001438
4.1e-13,260,1.2e-05,-18.18,7.68,0.001445
4.1e-13,260,1.3e-05,-16.61,7.662,0.00145
4.1e-13,260,1.4e-05,-21.9,7.662,0.001447
4.1e-13,260,1.5e-05,-28.29,7.676,0.001447
4.1e-13,260,1.6e-05,-28.64,7.703,0.00144
4.1e-13,260,1.7e-05,-30.01,7.741,0.001435
4.1e-13,260,1.8e-05,-30.97,7.79,0.001426
4.1e-13,260,1.9e-05,-32.68,7.847,0.001414
4.1e-13,260,2.1e-05,-36.73,7.986,0.001392
4.1e-13,260,2.2e-05,-40.37,8.068,0.001377
4.1e-13,260,2.3e-05,-42.11,8.158,0.001363
4.1e-13,260,2.4e-05,-51.87,8.257,0.001351
4.1e-13,260,2.5e-05,-48.94,8.363,0.00133
4.1e-13,260,2.6e-05,-41.89,8.48,0.00131
4.1e-13,260,2.7e-05,-38.45,8.608,0.001298
4.1e-13,260,2.8e-05,-35.63,8.748,0.001283
4.1e-13,260,2.9e-05,-34.37,8.898,0.001259
4.1e-13,260,3e-05,-32.99,9.066,0.001237
4.1e-13,270,2e-05,-34.0,7.859,0.001411
4.1e-13,270,1e-05,-5.481,7.723,0.001436
4.1e-13,270,1.1e-05,-16.89,7.659,0.001447
4.1e-13,270,1.2e-05,-18.18,7.621,0.001456
4.1e-13,270,1.3e-05,-16.61,7.604,0.001459
4.1e-13,270,1.4e-05,-21.92,7.605,0.001457
4.1e-13,270,1.5e-05,-28.31,7.62,0.001455
4.1e-13,270,1.6e-05,-28.67,7.648,0.00145
4.1e-13,270,1.7e-05,-30.06,7.687,0.001445
4.1e-13,270,1.8e-05,-31.02,7.735,0.001433
4.1e-13,270,1.9e-05,-32.75,7.793,0.001422
4.1e-13,270,2.1e-05,-36.84,7.933,0.001398
4.1e-13,270,2.2e-05,-40.53,8.015,0.001385
4.1e-13,270,2.3e-05,-42.29,8.106,0.001372
4.1e-13,270,2.4e-05,-52.09,8.205,0.001358
4.1e-13,270,2.5e-05,-48.37,8.311,0.00134
4.1e-13,270,2.6e-05,-41.65,8.428,0.00132
4.1e-13,270,2.7e-05,-38.3,8.556,0.001303
4.1e-13,270,2.8e-05,-35.53,8.696,0.001287
4.1e-13,270,2.9e-05,-34.29,8.845,0.001264
4.1e-13,270,3e-05,-32.92,9.014,0.001242
4.1e-13,280,2e-05,-34.08,7.809,0.00142
4.1e-13,280,1e-05,-5.545,7.665,0.001446
4.1e-13,280,1.1e-05,-16.85,7.602,0.001458
4.1e-13,280,1.2e-05,-18.18,7.565,0.001464
4.1e-13,280,1.3e-05,-16.61,7.55,0.001469
4.1e-13,280,1.4e-05,-21.94,7.551,0.001467
4.1e-13,280,1.5e-05,-28.33,7.567,0.001464
4.1e-13,280,1.6e-05,-28.71,7.596,0.00146
4.1e-13,280,1.7e-05,-30.1,7.635,0.00145
4.1e-13,280,1.8e-05,-31.08,7.685,0.001442
4.1e-13,280,1.9e-05,-32.81,7.742,0.001427
4.1e-13,280,2.1e-05,-36.94,7.884,0.001408
4.1e-13,280,2.2e-05,-40.68,7.966,0.001398
4.1e-13,280,2.3e-05,-42.46,8.057,0.001374
4.1e-13,280,2.4e-05,-52.24,8.156,0.001365
4.1e-13,280,2.5e-05,-47.88,8.262,0.001348
4.1e-13,280,2.6e-05,-41.44,8.38,0.001332
4.1e-13,280,2.7e-05,-38.16,8.507,0.001312
4.1e-13,280,2.8e-05,-35.44,8.647,0.001295
4.1e-13,280,2.9e-05,-34.21,8.796,0.001272
4.1e-13,280,3e-05,-32.85,8.964,0.001251
4.1e-13,290,2e-05,-34.15,7.762,0.001427
4.1e-13,290,1e-05,-5.607,7.61,0.001453
4.1e-13,290,1.1e-05,-16.8,7.548,0.001466
4.1e-13,290,1.2e-05,-18.19,7.513,0.001473
4.1e-13,290,1.3e-05,-16.61,7.498,0.001473
4.1e-13,290,1.4e-05,-21.95,7.501,0.001473
4.1e-13,290,1.5e-05,-28.34,7.518,0.001469
4.1e-13,290,1.6e-05,-28.74,7.547,0.001468
4.1e-13,290,1.7e-05,-30.15,7.587,0.001459
4.1e-13,290,1.8e-05,-31.13,7.637,0.001448
4.1e-13,290,1.9e-05,-32.87,7.695,0.001439
4.1e-13,290,2.1e-05,-37.04,7.837,0.001415
4.1e-13,290,2.2e-05,-40.82,7.92,0.001399
4.1e-13,290,2.3e-05,-42.62,8.01,0.001387
4.1e-13,290,2.4e-05,-52.31,8.11,0.001373
4.1e-13,290,2.5e-05,-47.43,8.217,0.001358
4.1e-13,290,2.6e-05,-41.24,8.334,0.001331
4.1e-13,290,2.7e-05,-38.03,8.461,0.001321
4.1e-13,290,2.8e-05,-35.48,8.599,0.0013
4.1e-13,290,2.9e-05,-34.07,8.75,0.001277
4.1e-13,290,3e-05,-32.78,8.918,0.001253
4.1e-13,300,2e-05,-34.22,7.718,0.001432
4.1e-13,300,1e-05,-5.664,7.558,0.001461
4.1e-13,300,1.1e-05,-16.77,7.497,0.001474
4.1e-13,300,1.2e-05,-18.19,7.463,0.00148
4.1e-13,300,1.3e-05,-16.61,7.449,0.001484
4.1e-13,300,1.4e-05,-21.97,7.453,0.001482
4.1e-13,300,1.5e-05,-28.36,7.471,0.00148
4.1e-13,300,1.6e-05,-28.78,7.501,0.001473
4.1e-13,300,1.7e-05,-30.18,7.541,0.001465
4.1e-13,300,1.8e-05,-31.17,7.591,0.001454
4.1e-13,300,1.9e-05,-32.93,7.65,0.001446
4.1e-13,300,2.1e-05,-37.14,7.793,0.00142
4.1e-13,300,2.2e-05,-40.96,7.876,0.001408
4.1e-13,300,2.3e-05,-42.77,7.967,0.001395
4.1e-13,300,2.4e-05,-52.31,8.066,0.001378
4.1e-13,300,2.5e-05,-47.03,8.173,0.001362
4.1e-13,300,2.6e-05,-41.05,8.29,0.001335
4.1e-13,300,2.7e-05,-37.91,8.418,0.001326
4.1e-13,300,2.8e-05,-35.4,8.555,0.001308
4.1e-13,300,2.9e-05,-34.0,8.707,0.001286
4.1e-13,300,3e-05,-32.72,8.874,0.001265
4.1e-13,310,2e-05,-34.29,7.676,0.001438
4.1e-13,310,1e-05,-5.719,7.509,0.001471
4.1e-13,310,1.1e-05,-16.73,7.449,0.00148
4.1e-13,310,1.2e-05,-18.19,7.416,0.001486
4.1e-13,310,1.3e-05,-16.61,7.404,0.001488
4.1e-13,310,1.4e-05,-21.97,7.408,0.001484
4.1e-13,310,1.5e-05,-28.37,7.426,0.001484
4.1e-13,310,1.6e-05,-28.81,7.457,0.00148
4.1e-13,310,1.7e-05,-30.22,7.498,0.001472
4.1e-13,310,1.8e-05,-31.22,7.549,0.001462
4.1e-13,310,1.9e-05,-32.99,7.608,0.00145
4.1e-13,310,2.1e-05,-37.23,7.751,0.001426
4.1e-13,310,2.2e-05,-41.08,7.834,0.001411
4.1e-13,310,2.3e-05,-42.91,7.926,0.001395
4.1e-13,310,2.4e-05,-52.25,8.025,0.001383
4.1e-13,310,2.5e-05,-46.67,8.132,0.001367
4.1e-13,310,2.6e-05,-40.88,8.25,0.001347
4.1e-13,310,2.7e-05,-37.81,8.377,0.001333
4.1e-13,310,2.8e-05,-35.31,8.514,0.001312
4.1e-13,310,2.9e-05,-33.93,8.666,0.001291
4.1e-13,310,3e-05,-32.67,8.833,0.001269
4.1e-13,320,2e-05,-34.35,7.636,0.001448
4.1e-13,320,1e-05,-5.772,7.462,0.001475
4.1e-13,320,1.1e-05,-16.7,7.404,0.001487
4.1e-13,320,1.2e-05,-18.2,7.372,0.001493
4.1e-13,320,1.3e-05,-16.61,7.36,0.001497
4.1e-13,320,1.4e-05,-21.99,7.365,0.001493
4.1e-13,320,1.5e-05,-28.38,7.384,0.001496
4.1e-13,320,1.6e-05,-28.83,7.415,0.001489
4.1e-13,320,1.7e-05,-30.26,7.457,0.001479
4.1e-13,320,1.8e-05,-31.26,7.508,0.001468
4.1e-13,320,1.9e-05,-33.04,7.568,0.001457
4.1e-13,320,2.1e-05,-37.31,7.712,0.001433
4.1e-13,320,2.2e-05,-41.2,7.795,0.001418
4.1e-13,320,2.3e-05,-43.04,7.887,0.001399
4.1e-13,320,2.4e-05,-52.15,7.986,0.001391
4.1e-13,320,2.5e-05,-46.34,8.093,0.001373
4.1e-13,320,2.6e-05,-40.71,8.211,0.001358
4.1e-13,320,2.7e-05,-37.7,8.338,0.001335
4.1e-13,320,2.8e-05,-35.24,8.475,0.00132
4.1e-13,320,2.9e-05,-33.87,8.627,0.001294
4.1e-13,320,3e-05,-32.61,8.794,0.001272
4.1e-13,330,2e-05,-34.41,7.598,0.001451
4.1e-13,330,1e-05,-5.821,7.418,0.001483
4.1e-13,330,1.1e-05,-16.66,7.361,0.001495
4.1e-13,330,1.2e-05,-18.2,7.33,0.001499
4.1e-13,330,1.3e-05,-16.6,7.319,0.001503
4.1e-13,330,1.4e-05,-22.0,7.325,0.001502
4.1e-13,330,1.5e-05,-28.4,7.344,0.0015
4.1e-13,330,1.6e-05,-28.86,7.376,0.001494
4.1e-13,330,1.7e-05,-30.29,7.418,0.001487
4.1e-13,330,1.8e-05,-31.3,7.47,0.001475
4.1e-13,330,1.9e-05,-33.09,7.53,0.001463
4.1e-13,330,2.1e-05,-37.39,7.674,0.001439
4.1e-13,330,2.2e-05,-41.31,7.758,0.001421
4.1e-13,330,2.3e-05,-43.16,7.85,0.001407
4.1e-13,330,2.4e-05,-52.01,7.949,0.001394
4.1e-13,330,2.5e-05,-46.03,8.057,0.001379
4.1e-13,330,2.6e-05,-40.56,8.174,0.001355
4.1e-13,330,2.7e-05,-37.6,8.302,0.001338
4.1e-13,330,2.8e-05,-35.16,8.439,0.001327
4.1e-13,330,2.9e-05,-33.81,8.59,0.001299
4.1e-13,330,3e-05,-32.56,8.757,0.001276
4.1e-13,340,2e-05,-34.46,7.563,0.001457
4.1e-13,340,1e-05,-5.869,7.376,0.001489
4.1e-13,340,1.1e-05,-16.63,7.32,0.0015
4.1e-13,340,1.2e-05,-18.2,7.29,0.001504
4.1e-13,340,1.3e-05,-16.6,7.28,0.00151
4.1e-13,340,1.4e-05,-22.02,7.286,0.00151
4.1e-13,340,1.5e-05,-28.57,7.306,0.001504
4.1e-13,340,1.6e-05,-28.89,7.339,0.001503
4.1e-13,340,1.7e-05,-30.32,7.381,0.001492
4.1e-13,340,1.8e-05,-31.34,7.433,0.001481
4.1e-13,340,1.9e-05,-33.13,7.494,0.001468
4.1e-13,340,2.1e-05,-37.46,7.639,0.001442
4.1e-13,340,2.2e-05,-41.41,7.723,0.00143
4.1e-13,340,2.3e-05,-43.27,7.815,0.001414
4.1e-13,340,2.4e-05,-51.85,7.915,0.001402
4.1e-13,340,2.5e-05,-45.76,8.022,0.001386
4.1e-13,340,2.6e-05,-40.42,8.139,0.001365
4.1e-13,340,2.7e-05,-37.51,8.267,0.001348
4.1e-13,340,2.8e-05,-35.1,8.404,0.00133
4.1e-13,340,2.9e-05,-33.76,8.555,0.001306
4.1e-13,340,3e-05,-32.51,8.722,0.00128
4.1e-13,350,2e-05,-34.52,7.529,0.001464
4.1e-13,350,1e-05,-5.914,7.335,0.001495
4.1e-13,350,1.1e-05,-16.6,7.281,0.001506
4.1e-13,350,1.2e-05,-18.2,7.252,0.001509
4.1e-13,350,1.3e-05,-16.64,7.242,0.001517
4.1e-13,350,1.4e-05,-22.03,7.249,0.001515
4.1e-13,350,1.5e-05,-28.59,7.27,0.001511
4.1e-13,350,1.6e-05,-28.91,7.303,0.001504
4.1e-13,350,1.7e-05,-30.35,7.346,0.001496
4.1e-13,350,1.8e-05,-31.37,7.399,0.001485
4.1e-13,350,1.9e-05,-33.18,7.46,0.001474
4.1e-13,350,2.1e-05,-37.54,7.605,0.001451
4.1e-13,350,2.2e-05,-41.51,7.689,0.001431
4.1e-13,350,2.3e-05,-43.37,7.781,0.001419
4.1e-13,350,2.4e-05,-51.67,7.881,0.001403
4.1e-13,350,2.5e-05,-45.5,7.989,0.001391
4.1e-13,350,2.6e-05,-40.29,8.106,0.001364
4.1e-13,350,2.7e-05,-37.42,8.234,0.001349
4.1e-13,350,2.8e-05,-35.03,8.371,0.001336
4.1e-13,350,2.9e-05,-33.7,8.522,0.001311
4.1e-13,350,3e-05,-32.47,8.689,0.001288
4.1e-13,360,2e-05,-34.57,7.496,0.001469
4.1e-13,360,1e-05,-5.957,7.297,0.0015
4.1e-13,360,1.1e-05,-16.58,7.244,0.001513
4.1e-13,360,1.2e-05,-18.2,7.215,0.001518
