Vgate,Vbias,VDD,W1,W2,Bandwidth,DCPowerConsumption,VoltageGain
1.2,0.5,1.8,4.25e-05,7e-06,2620000000.0,4.31e-05,-2.277
1.2,0.5,1.8,4.25e-05,8e-06,2880000000.0,4.9e-05,-2.282
1.2,0.5,1.8,4.5e-05,5e-06,2060000000.0,3.13e-05,-2.265
1.2,0.5,1.8,4.5e-05,2e-06,978000000.0,1.3e-05,-2.243
1.2,0.5,1.8,4.5e-05,3e-06,1390000000.0,1.92e-05,-2.252
1.2,0.5,1.8,4.5e-05,4e-06,1690000000.0,2.53e-05,-2.259
1.2,0.5,1.8,4.5e-05,6e-06,2320000000.0,3.73e-05,-2.271
1.2,0.5,1.8,4.5e-05,7e-06,2540000000.0,4.32e-05,-2.276
1.2,0.5,1.8,4.5e-05,8e-06,2760000000.0,4.91e-05,-2.28
1.2,0.5,1.8,4.75e-05,5e-06,1980000000.0,3.14e-05,-2.263
1.2,0.5,1.8,4.75e-05,2e-06,944000000.0,1.3e-05,-2.242
1.2,0.5,1.8,4.75e-05,3e-06,1340000000.0,1.92e-05,-2.25
1.2,0.5,1.8,4.75e-05,4e-06,1620000000.0,2.53e-05,-2.258
1.2,0.5,1.8,4.75e-05,6e-06,2250000000.0,3.74e-05,-2.269
1.2,0.5,1.8,4.75e-05,7e-06,2470000000.0,4.33e-05,-2.274
1.2,0.5,1.8,4.75e-05,8e-06,2650000000.0,4.92e-05,-2.278
1.2,0.5,1.8,5.25e-05,5e-06,1820000000.0,3.15e-05,-2.261
1.2,0.5,1.8,5.25e-05,2e-06,881000000.0,1.31e-05,-2.24
1.2,0.5,1.8,5.25e-05,3e-06,1240000000.0,1.93e-05,-2.248
1.2,0.5,1.8,5.25e-05,4e-06,1530000000.0,2.55e-05,-2.254
1.2,0.5,1.8,5.25e-05,6e-06,2110000000.0,3.75e-05,-2.266
1.2,0.5,1.8,5.25e-05,7e-06,2330000000.0,4.35e-05,-2.271
1.2,0.5,1.8,5.25e-05,8e-06,2520000000.0,4.94e-05,-2.275
1.2,0.5,1.8,5.5e-05,5e-06,1750000000.0,3.16e-05,-2.259
1.2,0.5,1.8,5.5e-05,2e-06,851000000.0,1.31e-05,-2.239
1.2,0.5,1.8,5.5e-05,3e-06,1190000000.0,1.93e-05,-2.247
1.2,0.5,1.8,5.5e-05,4e-06,1490000000.0,2.55e-05,-2.253
1.2,0.5,1.8,5.5e-05,6e-06,2040000000.0,3.76e-05,-2.265
1.2,0.5,1.8,5.5e-05,7e-06,2270000000.0,4.36e-05,-2.269
1.2,0.5,1.8,5.5e-05,8e-06,2460000000.0,4.95e-05,-2.273
1.2,0.5,1.8,5.75e-05,5e-06,1670000000.0,3.16e-05,-2.258
1.2,0.5,1.8,5.75e-05,2e-06,822000000.0,1.31e-05,-2.238
1.2,0.5,1.8,5.75e-05,3e-06,1140000000.0,1.94e-05,-2.246
1.2,0.5,1.8,5.75e-05,4e-06,1440000000.0,2.56e-05,-2.252
1.2,0.5,1.8,5.75e-05,6e-06,1970000000.0,3.77e-05,-2.263
1.2,0.5,1.8,5.75e-05,7e-06,2200000000.0,4.37e-05,-2.268
1.2,0.5,1.8,5.75e-05,8e-06,2400000000.0,4.96e-05,-2.272
1.2,0.5,1.8,6e-05,5e-06,1620000000.0,3.17e-05,-2.257
1.2,0.5,1.8,6e-05,2e-06,794000000.0,1.31e-05,-2.237
1.2,0.5,1.8,6e-05,3e-06,1090000000.0,1.94e-05,-2.245
1.2,0.5,1.8,6e-05,4e-06,1400000000.0,2.56e-05,-2.251
1.2,0.5,1.8,6e-05,6e-06,1910000000.0,3.77e-05,-2.262
1.2,0.5,1.8,6e-05,7e-06,2140000000.0,4.37e-05,-2.267
1.2,0.5,1.8,6e-05,8e-06,2340000000.0,4.97e-05,-2.271
1.2,0.55,1.2,5e-05,5e-06,4150000000.0,5.09e-05,-2.267
1.2,0.55,1.2,5e-05,2e-06,2100000000.0,2.11e-05,-2.24
1.2,0.55,1.2,5e-05,3e-06,2840000000.0,3.11e-05,-2.251
1.2,0.55,1.2,5e-05,4e-06,3600000000.0,4.11e-05,-2.26
1.2,0.55,1.2,5e-05,6e-06,4750000000.0,6.06e-05,-2.274
1.2,0.55,1.2,5e-05,7e-06,5300000000.0,7.02e-05,-2.28
1.2,0.55,1.2,5e-05,8e-06,5750000000.0,7.98e-05,-2.285
1.2,0.55,1.2,4e-05,5e-06,4930000000.0,5.04e-05,-2.275
1.2,0.55,1.2,4e-05,2e-06,2460000000.0,2.09e-05,-2.246
1.2,0.55,1.2,4e-05,3e-06,3440000000.0,3.09e-05,-2.258
1.2,0.55,1.2,4e-05,4e-06,4150000000.0,4.07e-05,-2.268
1.2,0.55,1.2,4e-05,6e-06,5600000000.0,6e-05,-2.282
1.2,0.55,1.2,4e-05,7e-06,6130000000.0,6.96e-05,-2.288
1.2,0.55,1.2,4e-05,8e-06,6570000000.0,7.9e-05,-2.294
1.2,0.55,1.2,4.25e-05,5e-06,4690000000.0,5.05e-05,-2.273
1.2,0.55,1.2,4.25e-05,2e-06,2360000000.0,2.09e-05,-2.244
1.2,0.55,1.2,4.25e-05,3e-06,3280000000.0,3.09e-05,-2.256
1.2,0.55,1.2,4.25e-05,4e-06,4000000000.0,4.08e-05,-2.265
1.2,0.55,1.2,4.25e-05,6e-06,5380000000.0,6.02e-05,-2.28
1.2,0.55,1.2,4.25e-05,7e-06,5910000000.0,6.97e-05,-2.286
1.2,0.55,1.2,4.25e-05,8e-06,6360000000.0,7.92e-05,-2.291
1.2,0.55,1.2,4.5e-05,5e-06,4450000000.0,5.06e-05,-2.271
1.2,0.55,1.2,4.5e-05,2e-06,2270000000.0,2.1e-05,-2.242
1.2,0.55,1.2,4.5e-05,3e-06,3130000000.0,3.1e-05,-2.254
1.2,0.55,1.2,4.5e-05,4e-06,3860000000.0,4.09e-05,-2.264
1.2,0.55,1.2,4.5e-05,6e-06,5170000000.0,6.03e-05,-2.278
1.2,0.55,1.2,4.5e-05,7e-06,5700000000.0,6.99e-05,-2.284
1.2,0.55,1.2,4.5e-05,8e-06,6150000000.0,7.94e-05,-2.289
1.2,0.55,1.2,4.75e-05,5e-06,4280000000.0,5.08e-05,-2.269
1.2,0.55,1.2,4.75e-05,2e-06,2180000000.0,2.1e-05,-2.241
1.2,0.55,1.2,4.75e-05,3e-06,2990000000.0,3.11e-05,-2.253
1.2,0.55,1.2,4.75e-05,4e-06,3730000000.0,4.1e-05,-2.262
1.2,0.55,1.2,4.75e-05,6e-06,4950000000.0,6.05e-05,-2.276
1.2,0.55,1.2,4.75e-05,7e-06,5500000000.0,7.01e-05,-2.282
1.2,0.55,1.2,4.75e-05,8e-06,5950000000.0,7.96e-05,-2.287
1.2,0.55,1.2,5.25e-05,5e-06,4020000000.0,5.1e-05,-2.266
1.2,0.55,1.2,5.25e-05,2e-06,2010000000.0,2.11e-05,-2.239
1.2,0.55,1.2,5.25e-05,3e-06,2700000000.0,3.12e-05,-2.25
1.2,0.55,1.2,5.25e-05,4e-06,3480000000.0,4.11e-05,-2.259
1.2,0.55,1.2,5.25e-05,6e-06,4540000000.0,6.07e-05,-2.272
1.2,0.55,1.2,5.25e-05,7e-06,5110000000.0,7.04e-05,-2.278
1.2,0.55,1.2,5.25e-05,8e-06,5560000000.0,8e-05,-2.283
1.2,0.55,1.2,5.5e-05,5e-06,3900000000.0,5.11e-05,-2.264
1.2,0.55,1.2,5.5e-05,2e-06,1930000000.0,2.12e-05,-2.237
1.2,0.55,1.2,5.5e-05,3e-06,2620000000.0,3.13e-05,-2.248
1.2,0.55,1.2,5.5e-05,4e-06,3360000000.0,4.12e-05,-2.257
1.2,0.55,1.2,5.5e-05,6e-06,4340000000.0,6.08e-05,-2.271
1.2,0.55,1.2,5.5e-05,7e-06,4920000000.0,7.05e-05,-2.276
1.2,0.55,1.2,5.5e-05,8e-06,5370000000.0,8.01e-05,-2.281
1.2,0.55,1.2,5.75e-05,5e-06,3790000000.0,5.12e-05,-2.263
1.2,0.55,1.2,5.75e-05,2e-06,1850000000.0,2.12e-05,-2.236
1.2,0.55,1.2,5.75e-05,3e-06,2540000000.0,3.13e-05,-2.247
1.2,0.55,1.2,5.75e-05,4e-06,3240000000.0,4.13e-05,-2.255
1.2,0.55,1.2,5.75e-05,6e-06,4220000000.0,6.09e-05,-2.269
1.2,0.55,1.2,5.75e-05,7e-06,4730000000.0,7.06e-05,-2.275
1.2,0.55,1.2,5.75e-05,8e-06,5190000000.0,8.03e-05,-2.279
1.2,0.55,1.2,6e-05,5e-06,3670000000.0,5.13e-05,-2.261
1.2,0.55,1.2,6e-05,2e-06,1770000000.0,2.12e-05,-2.235
1.2,0.55,1.2,6e-05,3e-06,2470000000.0,3.14e-05,-2.246
1.2,0.55,1.2,6e-05,4e-06,3120000000.0,4.14e-05,-2.254
1.2,0.55,1.2,6e-05,6e-06,4100000000.0,6.11e-05,-2.268
1.2,0.55,1.2,6e-05,7e-06,4540000000.0,7.08e-05,-2.273
1.2,0.55,1.2,6e-05,8e-06,5000000000.0,8.04e-05,-2.278
1.2,0.55,1.1,5e-05,5e-06,4110000000.0,4.63e-05,-2.271
1.2,0.55,1.1,5e-05,2e-06,2080000000.0,1.92e-05,-2.244
1.2,0.55,1.1,5e-05,3e-06,2810000000.0,2.84e-05,-2.255
1.2,0.55,1.1,5e-05,4e-06,3570000000.0,3.74e-05,-2.263
1.2,0.55,1.1,5e-05,6e-06,4680000000.0,5.52e-05,-2.278
1.2,0.55,1.1,5e-05,7e-06,5240000000.0,6.39e-05,-2.283
1.2,0.55,1.1,5e-05,8e-06,5680000000.0,7.26e-05,-2.289
1.2,0.55,1.1,4e-05,5e-06,4870000000.0,4.59e-05,-2.279
1.2,0.55,1.1,4e-05,2e-06,2440000000.0,1.9e-05,-2.249
1.2,0.55,1.1,4e-05,3e-06,3410000000.0,2.81e-05,-2.262
1.2,0.55,1.1,4e-05,4e-06,4120000000.0,3.7e-05,-2.271
1.2,0.55,1.1,4e-05,6e-06,5550000000.0,5.46e-05,-2.286
1.2,0.55,1.1,4e-05,7e-06,6070000000.0,6.33e-05,-2.292
1.2,0.55,1.1,4e-05,8e-06,6510000000.0,7.19e-05,-2.297
1.2,0.55,1.1,4.25e-05,5e-06,4640000000.0,4.6e-05,-2.277
1.2,0.55,1.1,4.25e-05,2e-06,2350000000.0,1.91e-05,-2.248
1.2,0.55,1.1,4.25e-05,3e-06,3250000000.0,2.82e-05,-2.26
1.2,0.55,1.1,4.25e-05,4e-06,3970000000.0,3.71e-05,-2.269
1.2,0.55,1.1,4.25e-05,6e-06,5320000000.0,5.48e-05,-2.284
1.2,0.55,1.1,4.25e-05,7e-06,5850000000.0,6.35e-05,-2.29
1.2,0.55,1.1,4.25e-05,8e-06,6290000000.0,7.21e-05,-2.295
1.2,0.55,1.1,4.5e-05,5e-06,4400000000.0,4.61e-05,-2.275
1.2,0.55,1.1,4.5e-05,2e-06,2250000000.0,1.91e-05,-2.246
1.2,0.55,1.1,4.5e-05,3e-06,3100000000.0,2.82e-05,-2.258
1.2,0.55,1.1,4.5e-05,4e-06,3830000000.0,3.72e-05,-2.267
1.2,0.55,1.1,4.5e-05,6e-06,5100000000.0,5.49e-05,-2.282
1.2,0.55,1.1,4.5e-05,7e-06,5640000000.0,6.36e-05,-2.287
1.2,0.55,1.1,4.5e-05,8e-06,6080000000.0,7.23e-05,-2.293
1.2,0.55,1.1,4.75e-05,5e-06,4240000000.0,4.62e-05,-2.273
1.2,0.55,1.1,4.75e-05,2e-06,2160000000.0,1.91e-05,-2.245
1.2,0.55,1.1,4.75e-05,3e-06,2950000000.0,2.83e-05,-2.257
1.2,0.55,1.1,4.75e-05,4e-06,3700000000.0,3.73e-05,-2.266
1.2,0.55,1.1,4.75e-05,6e-06,4890000000.0,5.5e-05,-2.28
1.2,0.55,1.1,4.75e-05,7e-06,5440000000.0,6.38e-05,-2.285
1.2,0.55,1.1,4.75e-05,8e-06,5880000000.0,7.25e-05,-2.291
1.2,0.55,1.1,5.25e-05,5e-06,3980000000.0,4.64e-05,-2.27
1.2,0.55,1.1,5.25e-05,2e-06,1990000000.0,1.92e-05,-2.243
1.2,0.55,1.1,5.25e-05,3e-06,2670000000.0,2.84e-05,-2.254
1.2,0.55,1.1,5.25e-05,4e-06,3450000000.0,3.75e-05,-2.262
1.2,0.55,1.1,5.25e-05,6e-06,4470000000.0,5.53e-05,-2.276
1.2,0.55,1.1,5.25e-05,7e-06,5040000000.0,6.41e-05,-2.282
1.2,0.55,1.1,5.25e-05,8e-06,5490000000.0,7.28e-05,-2.287
1.2,0.55,1.1,5.5e-05,5e-06,3860000000.0,4.65e-05,-2.268
1.2,0.55,1.1,5.5e-05,2e-06,1910000000.0,1.93e-05,-2.241
1.2,0.55,1.1,5.5e-05,3e-06,2600000000.0,2.85e-05,-2.252
1.2,0.55,1.1,5.5e-05,4e-06,3320000000.0,3.75e-05,-2.261
1.2,0.55,1.1,5.5e-05,6e-06,4300000000.0,5.54e-05,-2.274
1.2,0.55,1.1,5.5e-05,7e-06,4840000000.0,6.42e-05,-2.28
1.2,0.55,1.1,5.5e-05,8e-06,5300000000.0,7.3e-05,-2.285
1.2,0.55,1.1,5.75e-05,5e-06,3750000000.0,4.66e-05,-2.267
1.2,0.55,1.1,5.75e-05,2e-06,1830000000.0,1.93e-05,-2.24
1.2,0.55,1.1,5.75e-05,3e-06,2520000000.0,2.85e-05,-2.251
1.2,0.55,1.1,5.75e-05,4e-06,3200000000.0,3.76e-05,-2.259
1.2,0.55,1.1,5.75e-05,6e-06,4180000000.0,5.55e-05,-2.273
1.2,0.55,1.1,5.75e-05,7e-06,4650000000.0,6.43e-05,-2.278
1.2,0.55,1.1,5.75e-05,8e-06,5120000000.0,7.31e-05,-2.283
1.2,0.55,1.1,6e-05,5e-06,3630000000.0,4.67e-05,-2.265
1.2,0.55,1.1,6e-05,2e-06,1750000000.0,1.93e-05,-2.239
1.2,0.55,1.1,6e-05,3e-06,2450000000.0,2.86e-05,-2.249
1.2,0.55,1.1,6e-05,4e-06,3080000000.0,3.77e-05,-2.258
1.2,0.55,1.1,6e-05,6e-06,4060000000.0,5.56e-05,-2.271
1.2,0.55,1.1,6e-05,7e-06,4460000000.0,6.44e-05,-2.277
1.2,0.55,1.1,6e-05,8e-06,4930000000.0,7.33e-05,-2.281
1.2,0.55,1.3,5e-05,5e-06,4180000000.0,5.55e-05,-2.264
1.2,0.55,1.3,5e-05,2e-06,2120000000.0,2.3e-05,-2.236
1.2,0.55,1.3,5e-05,3e-06,2880000000.0,3.4e-05,-2.248
1.2,0.55,1.3,5e-05,4e-06,3640000000.0,4.48e-05,-2.257
1.2,0.55,1.3,5e-05,6e-06,4820000000.0,6.61e-05,-2.27
1.2,0.55,1.3,5e-05,7e-06,5370000000.0,7.66e-05,-2.276
1.2,0.55,1.3,5e-05,8e-06,5830000000.0,8.7e-05,-2.281
1.2,0.55,1.3,4e-05,5e-06,4990000000.0,5.49e-05,-2.272
1.2,0.55,1.3,4e-05,2e-06,2480000000.0,2.28e-05,-2.242
1.2,0.55,1.3,4e-05,3e-06,3470000000.0,3.37e-05,-2.254
1.2,0.55,1.3,4e-05,4e-06,4180000000.0,4.44e-05,-2.264
1.2,0.55,1.3,4e-05,6e-06,5650000000.0,6.54e-05,-2.279
1.2,0.55,1.3,4e-05,7e-06,6190000000.0,7.59e-05,-2.284
1.2,0.55,1.3,4e-05,8e-06,6640000000.0,8.62e-05,-2.29
1.2,0.55,1.3,4.25e-05,5e-06,4750000000.0,5.51e-05,-2.27
1.2,0.55,1.3,4.25e-05,2e-06,2380000000.0,2.28e-05,-2.241
1.2,0.55,1.3,4.25e-05,3e-06,3320000000.0,3.37e-05,-2.253
1.2,0.55,1.3,4.25e-05,4e-06,4030000000.0,4.45e-05,-2.262
1.2,0.55,1.3,4.25e-05,6e-06,5440000000.0,6.56e-05,-2.277
1.2,0.55,1.3,4.25e-05,7e-06,5980000000.0,7.61e-05,-2.282
1.2,0.55,1.3,4.25e-05,8e-06,6420000000.0,8.64e-05,-2.288
1.2,0.55,1.3,4.5e-05,5e-06,4520000000.0,5.52e-05,-2.268
1.2,0.55,1.3,4.5e-05,2e-06,2290000000.0,2.29e-05,-2.239
1.2,0.55,1.3,4.5e-05,3e-06,3170000000.0,3.38e-05,-2.251
1.2,0.55,1.3,4.5e-05,4e-06,3900000000.0,4.46e-05,-2.26
1.2,0.55,1.3,4.5e-05,6e-06,5230000000.0,6.58e-05,-2.274
1.2,0.55,1.3,4.5e-05,7e-06,5770000000.0,7.63e-05,-2.28
1.2,0.55,1.3,4.5e-05,8e-06,6220000000.0,8.66e-05,-2.286
1.2,0.55,1.3,4.75e-05,5e-06,4310000000.0,5.54e-05,-2.266
1.2,0.55,1.3,4.75e-05,2e-06,2200000000.0,2.3e-05,-2.237
1.2,0.55,1.3,4.75e-05,3e-06,3020000000.0,3.39e-05,-2.249
1.2,0.55,1.3,4.75e-05,4e-06,3760000000.0,4.47e-05,-2.258
1.2,0.55,1.3,4.75e-05,6e-06,5020000000.0,6.6e-05,-2.272
1.2,0.55,1.3,4.75e-05,7e-06,5570000000.0,7.64e-05,-2.278
1.2,0.55,1.3,4.75e-05,8e-06,6020000000.0,8.68e-05,-2.283
1.2,0.55,1.3,5.25e-05,5e-06,4060000000.0,5.56e-05,-2.262
1.2,0.55,1.3,5.25e-05,2e-06,2030000000.0,2.3e-05,-2.235
1.2,0.55,1.3,5.25e-05,3e-06,2740000000.0,3.4e-05,-2.246
1.2,0.55,1.3,5.25e-05,4e-06,3510000000.0,4.49e-05,-2.255
1.2,0.55,1.3,5.25e-05,6e-06,4610000000.0,6.62e-05,-2.269
1.2,0.55,1.3,5.25e-05,7e-06,5180000000.0,7.68e-05,-2.274
1.2,0.55,1.3,5.25e-05,8e-06,5640000000.0,8.72e-05,-2.28
1.2,0.55,1.3,5.5e-05,5e-06,3940000000.0,5.57e-05,-2.261
1.2,0.55,1.3,5.5e-05,2e-06,1950000000.0,2.31e-05,-2.234
1.2,0.55,1.3,5.5e-05,3e-06,2640000000.0,3.41e-05,-2.245
1.2,0.55,1.3,5.5e-05,4e-06,3400000000.0,4.5e-05,-2.254
1.2,0.55,1.3,5.5e-05,6e-06,4410000000.0,6.64e-05,-2.267
1.2,0.55,1.3,5.5e-05,7e-06,4990000000.0,7.69e-05,-2.273
1.2,0.55,1.3,5.5e-05,8e-06,5450000000.0,8.74e-05,-2.278
1.2,0.55,1.3,5.75e-05,5e-06,3830000000.0,5.58e-05,-2.259
1.2,0.55,1.3,5.75e-05,2e-06,1870000000.0,2.31e-05,-2.233
1.2,0.55,1.3,5.75e-05,3e-06,2560000000.0,3.42e-05,-2.244
1.2,0.55,1.3,5.75e-05,4e-06,3280000000.0,4.5e-05,-2.252
1.2,0.55,1.3,5.75e-05,6e-06,4270000000.0,6.65e-05,-2.266
1.2,0.55,1.3,5.75e-05,7e-06,4810000000.0,7.71e-05,-2.271
1.2,0.55,1.3,5.75e-05,8e-06,5270000000.0,8.76e-05,-2.276
1.2,0.55,1.3,6e-05,5e-06,3720000000.0,5.59e-05,-2.258
1.2,0.55,1.3,6e-05,2e-06,1790000000.0,2.32e-05,-2.232
1.2,0.55,1.3,6e-05,3e-06,2490000000.0,3.42e-05,-2.242
1.2,0.55,1.3,6e-05,4e-06,3170000000.0,4.51e-05,-2.25
1.2,0.55,1.3,6e-05,6e-06,4150000000.0,6.66e-05,-2.264
1.2,0.55,1.3,6e-05,7e-06,4620000000.0,7.72e-05,-2.27
1.2,0.55,1.3,6e-05,8e-06,5090000000.0,8.77e-05,-2.275
1.2,0.55,1.4,5e-05,5e-06,4220000000.0,6.01e-05,-2.261
1.2,0.55,1.4,5e-05,2e-06,2130000000.0,2.49e-05,-2.233
1.2,0.55,1.4,5e-05,3e-06,2910000000.0,3.68e-05,-2.245
1.2,0.55,1.4,5e-05,4e-06,3670000000.0,4.85e-05,-2.254
1.2,0.55,1.4,5e-05,6e-06,4880000000.0,7.17e-05,-2.267
1.2,0.55,1.4,5e-05,7e-06,5440000000.0,8.31e-05,-2.273
1.2,0.55,1.4,5e-05,8e-06,5900000000.0,9.44e-05,-2.279
1.2,0.55,1.4,4e-05,5e-06,5040000000.0,5.96e-05,-2.269
1.2,0.55,1.4,4e-05,2e-06,2490000000.0,2.47e-05,-2.239
1.2,0.55,1.4,4e-05,3e-06,3500000000.0,3.65e-05,-2.251
1.2,0.55,1.4,4e-05,4e-06,4210000000.0,4.81e-05,-2.261
1.2,0.55,1.4,4e-05,6e-06,5710000000.0,7.09e-05,-2.276
1.2,0.55,1.4,4e-05,7e-06,6240000000.0,8.22e-05,-2.282
1.2,0.55,1.4,4e-05,8e-06,6700000000.0,9.35e-05,-2.287
1.2,0.55,1.4,4.25e-05,5e-06,4810000000.0,5.97e-05,-2.267
1.2,0.55,1.4,4.25e-05,2e-06,2400000000.0,2.48e-05,-2.238
1.2,0.55,1.4,4.25e-05,3e-06,3350000000.0,3.66e-05,-2.249
1.2,0.55,1.4,4.25e-05,4e-06,4070000000.0,4.82e-05,-2.259
1.2,0.55,1.4,4.25e-05,6e-06,5490000000.0,7.11e-05,-2.274
1.2,0.55,1.4,4.25e-05,7e-06,6030000000.0,8.24e-05,-2.28
1.2,0.55,1.4,4.25e-05,8e-06,6490000000.0,9.37e-05,-2.285
1.2,0.55,1.4,4.5e-05,5e-06,4570000000.0,5.99e-05,-2.265
1.2,0.55,1.4,4.5e-05,2e-06,2300000000.0,2.48e-05,-2.236
1.2,0.55,1.4,4.5e-05,3e-06,3200000000.0,3.67e-05,-2.248
1.2,0.55,1.4,4.5e-05,4e-06,3930000000.0,4.83e-05,-2.257
1.2,0.55,1.4,4.5e-05,6e-06,5280000000.0,7.13e-05,-2.272
1.2,0.55,1.4,4.5e-05,7e-06,5830000000.0,8.27e-05,-2.277
1.2,0.55,1.4,4.5e-05,8e-06,6280000000.0,9.4e-05,-2.283
1.2,0.55,1.4,4.75e-05,5e-06,4350000000.0,6e-05,-2.263
1.2,0.55,1.4,4.75e-05,2e-06,2220000000.0,2.49e-05,-2.235
1.2,0.55,1.4,4.75e-05,3e-06,3050000000.0,3.67e-05,-2.246
1.2,0.55,1.4,4.75e-05,4e-06,3800000000.0,4.84e-05,-2.255
1.2,0.55,1.4,4.75e-05,6e-06,5080000000.0,7.15e-05,-2.27
1.2,0.55,1.4,4.75e-05,7e-06,5640000000.0,8.29e-05,-2.275
1.2,0.55,1.4,4.75e-05,8e-06,6090000000.0,9.42e-05,-2.28
1.2,0.55,1.4,5.25e-05,5e-06,4100000000.0,6.03e-05,-2.26
1.2,0.55,1.4,5.25e-05,2e-06,2050000000.0,2.5e-05,-2.232
1.2,0.55,1.4,5.25e-05,3e-06,2770000000.0,3.69e-05,-2.243
1.2,0.55,1.4,5.25e-05,4e-06,3550000000.0,4.86e-05,-2.252
1.2,0.55,1.4,5.25e-05,6e-06,4680000000.0,7.18e-05,-2.266
1.2,0.55,1.4,5.25e-05,7e-06,5250000000.0,8.32e-05,-2.271
1.2,0.55,1.4,5.25e-05,8e-06,5710000000.0,9.46e-05,-2.277
1.2,0.55,1.4,5.5e-05,5e-06,3980000000.0,6.04e-05,-2.258
1.2,0.55,1.4,5.5e-05,2e-06,1970000000.0,2.5e-05,-2.231
1.2,0.55,1.4,5.5e-05,3e-06,2660000000.0,3.7e-05,-2.242
1.2,0.55,1.4,5.5e-05,4e-06,3430000000.0,4.87e-05,-2.251
1.2,0.55,1.4,5.5e-05,6e-06,4480000000.0,7.2e-05,-2.264
1.2,0.55,1.4,5.5e-05,7e-06,5060000000.0,8.34e-05,-2.27
1.2,0.55,1.4,5.5e-05,8e-06,5530000000.0,9.48e-05,-2.275
1.2,0.55,1.4,5.75e-05,5e-06,3870000000.0,6.05e-05,-2.256
1.2,0.55,1.4,5.75e-05,2e-06,1890000000.0,2.51e-05,-2.23
1.2,0.55,1.4,5.75e-05,3e-06,2580000000.0,3.7e-05,-2.241
1.2,0.55,1.4,5.75e-05,4e-06,3310000000.0,4.88e-05,-2.249
1.2,0.55,1.4,5.75e-05,6e-06,4310000000.0,7.21e-05,-2.263
1.2,0.55,1.4,5.75e-05,7e-06,4880000000.0,8.35e-05,-2.268
1.2,0.55,1.4,5.75e-05,8e-06,5350000000.0,9.49e-05,-2.273
1.2,0.55,1.4,6e-05,5e-06,3760000000.0,6.06e-05,-2.255
1.2,0.55,1.4,6e-05,2e-06,1810000000.0,2.51e-05,-2.229
1.2,0.55,1.4,6e-05,3e-06,2510000000.0,3.71e-05,-2.239
1.2,0.55,1.4,6e-05,4e-06,3200000000.0,4.89e-05,-2.248
1.2,0.55,1.4,6e-05,6e-06,4200000000.0,7.22e-05,-2.261
1.2,0.55,1.4,6e-05,7e-06,4700000000.0,8.37e-05,-2.267
1.2,0.55,1.4,6e-05,8e-06,5170000000.0,9.51e-05,-2.272
1.2,0.55,1.5,5e-05,5e-06,4260000000.0,6.49e-05,-2.259
1.2,0.55,1.5,5e-05,2e-06,2150000000.0,2.69e-05,-2.231
1.2,0.55,1.5,5e-05,3e-06,2950000000.0,3.97e-05,-2.242
1.2,0.55,1.5,5e-05,4e-06,3700000000.0,5.24e-05,-2.251
1.2,0.55,1.5,5e-05,6e-06,4930000000.0,7.73e-05,-2.265
1.2,0.55,1.5,5e-05,7e-06,5500000000.0,8.96e-05,-2.271
1.2,0.55,1.5,5e-05,8e-06,5960000000.0,0.000102,-2.276
1.2,0.55,1.5,4e-05,5e-06,5090000000.0,6.43e-05,-2.267
1.2,0.55,1.5,4e-05,2e-06,2510000000.0,2.66e-05,-2.237
1.2,0.55,1.5,4e-05,3e-06,3530000000.0,3.94e-05,-2.249
1.2,0.55,1.5,4e-05,4e-06,4240000000.0,5.19e-05,-2.259
1.2,0.55,1.5,4e-05,6e-06,5760000000.0,7.65e-05,-2.274
1.2,0.55,1.5,4e-05,7e-06,6290000000.0,8.87e-05,-2.28
1.2,0.55,1.5,4e-05,8e-06,6750000000.0,0.000101,-2.285
1.2,0.55,1.5,4.25e-05,5e-06,4860000000.0,6.44e-05,-2.265
1.2,0.55,1.5,4.25e-05,2e-06,2410000000.0,2.67e-05,-2.235
1.2,0.55,1.5,4.25e-05,3e-06,3380000000.0,3.95e-05,-2.247
1.2,0.55,1.5,4.25e-05,4e-06,4100000000.0,5.2e-05,-2.257
1.2,0.55,1.5,4.25e-05,6e-06,5550000000.0,7.67e-05,-2.271
1.2,0.55,1.5,4.25e-05,7e-06,6080000000.0,8.89e-05,-2.277
1.2,0.55,1.5,4.25e-05,8e-06,6540000000.0,0.000101,-2.283
1.2,0.55,1.5,4.5e-05,5e-06,4630000000.0,6.46e-05,-2.263
1.2,0.55,1.5,4.5e-05,2e-06,2320000000.0,2.68e-05,-2.234
1.2,0.55,1.5,4.5e-05,3e-06,3230000000.0,3.96e-05,-2.245
1.2,0.55,1.5,4.5e-05,4e-06,3960000000.0,5.21e-05,-2.255
1.2,0.55,1.5,4.5e-05,6e-06,5340000000.0,7.69e-05,-2.269
1.2,0.55,1.5,4.5e-05,7e-06,5880000000.0,8.92e-05,-2.275
1.2,0.55,1.5,4.5e-05,8e-06,6340000000.0,0.000101,-2.28
1.2,0.55,1.5,4.75e-05,5e-06,4410000000.0,6.47e-05,-2.261
1.2,0.55,1.5,4.75e-05,2e-06,2230000000.0,2.68e-05,-2.232
1.2,0.55,1.5,4.75e-05,3e-06,3090000000.0,3.96e-05,-2.244
1.2,0.55,1.5,4.75e-05,4e-06,3830000000.0,5.23e-05,-2.253
1.2,0.55,1.5,4.75e-05,6e-06,5130000000.0,7.71e-05,-2.267
