Rd,VDD,Vgate,Wn,Bandwidth,DCPowerConsumption,VoltageGain
1500.0,1.4,0.9,3e-06,236000000.0,0.000968,9.242
1500.0,1.4,0.9,3.5e-06,266000000.0,0.00106,7.157
1500.0,1.4,0.9,4e-06,355000000.0,0.00112,2.569
1500.0,1.5,0.8,7.5e-06,338000000.0,0.00132,8.521
1500.0,1.5,0.8,3e-06,228000000.0,0.000745,10.24
1500.0,1.5,0.8,3.5e-06,230000000.0,0.000834,11.11
1500.0,1.5,0.8,4e-06,233000000.0,0.000917,11.8
1500.0,1.5,0.8,4.5e-06,235000000.0,0.000993,12.35
1500.0,1.5,0.8,5e-06,239000000.0,0.00106,12.76
1500.0,1.5,0.8,5.5e-06,243000000.0,0.00113,13.0
1500.0,1.5,0.8,6e-06,249000000.0,0.00119,12.96
1500.0,1.5,0.8,6.5e-06,260000000.0,0.00124,12.41
1500.0,1.5,0.8,7e-06,286000000.0,0.00129,10.93
1500.0,1.5,0.8,8e-06,426000000.0,0.00134,5.88
1500.0,1.5,0.8,8.5e-06,546000000.0,0.00136,3.531
1500.0,1.5,0.8,9e-06,692000000.0,0.00137,1.586
1500.0,1.5,0.6,7.5e-06,229000000.0,0.000376,11.58
1500.0,1.5,0.6,3e-06,220000000.0,0.000181,6.082
1500.0,1.5,0.6,3.5e-06,221000000.0,0.000207,7.101
1500.0,1.5,0.6,4e-06,222000000.0,0.000231,7.956
1500.0,1.5,0.6,4.5e-06,223000000.0,0.000254,8.686
1500.0,1.5,0.6,5e-06,224000000.0,0.000276,9.321
1500.0,1.5,0.6,5.5e-06,225000000.0,0.000298,9.878
1500.0,1.5,0.6,6e-06,226000000.0,0.000318,10.37
1500.0,1.5,0.6,6.5e-06,227000000.0,0.000338,10.82
1500.0,1.5,0.6,7e-06,228000000.0,0.000357,11.22
1500.0,1.5,0.6,8e-06,230000000.0,0.000394,11.92
1500.0,1.5,0.6,8.5e-06,230000000.0,0.000412,12.22
1500.0,1.5,0.6,9e-06,231000000.0,0.000429,12.5
1500.0,1.5,0.6,9.5e-06,232000000.0,0.000445,12.76
1500.0,1.5,0.6,1e-05,233000000.0,0.000461,13.01
1500.0,1.5,0.6,1.05e-05,234000000.0,0.000477,13.23
1500.0,1.5,0.6,1.1e-05,235000000.0,0.000492,13.44
1500.0,1.5,0.6,1.15e-05,235000000.0,0.000506,13.64
1500.0,1.5,0.6,1.2e-05,236000000.0,0.000521,13.83
1500.0,1.5,0.6,1.25e-05,237000000.0,0.000535,14.0
1500.0,1.5,0.6,1.3e-05,238000000.0,0.000549,14.17
1500.0,1.5,0.6,1.35e-05,238000000.0,0.000562,14.32
1500.0,1.5,0.6,1.4e-05,239000000.0,0.000575,14.47
1500.0,1.5,0.6,1.45e-05,240000000.0,0.000588,14.61
1500.0,1.5,0.6,1.5e-05,240000000.0,0.0006,14.74
1500.0,1.5,0.65,7.5e-06,234000000.0,0.000587,13.25
1500.0,1.5,0.65,3e-06,222000000.0,0.000296,8.116
1500.0,1.5,0.65,3.5e-06,224000000.0,0.000335,9.083
1500.0,1.5,0.65,4e-06,225000000.0,0.000372,9.89
1500.0,1.5,0.65,4.5e-06,227000000.0,0.000407,10.58
1500.0,1.5,0.65,5e-06,228000000.0,0.000441,11.17
1500.0,1.5,0.65,5.5e-06,229000000.0,0.000473,11.69
1500.0,1.5,0.65,6e-06,231000000.0,0.000503,12.14
1500.0,1.5,0.65,6.5e-06,232000000.0,0.000532,12.55
1500.0,1.5,0.65,7e-06,233000000.0,0.00056,12.92
1500.0,1.5,0.65,8e-06,236000000.0,0.000613,13.55
1500.0,1.5,0.65,8.5e-06,237000000.0,0.000638,13.82
1500.0,1.5,0.65,9e-06,238000000.0,0.000662,14.07
1500.0,1.5,0.65,9.5e-06,239000000.0,0.000685,14.3
1500.0,1.5,0.65,1e-05,240000000.0,0.000707,14.52
1500.0,1.5,0.65,1.05e-05,241000000.0,0.000729,14.72
1500.0,1.5,0.65,1.1e-05,243000000.0,0.00075,14.9
1500.0,1.5,0.65,1.15e-05,244000000.0,0.00077,15.07
1500.0,1.5,0.65,1.2e-05,245000000.0,0.00079,15.24
1500.0,1.5,0.65,1.25e-05,246000000.0,0.000809,15.39
1500.0,1.5,0.65,1.3e-05,247000000.0,0.000827,15.53
1500.0,1.5,0.65,1.35e-05,248000000.0,0.000845,15.66
1500.0,1.5,0.65,1.4e-05,249000000.0,0.000863,15.79
1500.0,1.5,0.65,1.45e-05,250000000.0,0.00088,15.91
1500.0,1.5,0.65,1.5e-05,251000000.0,0.000897,16.02
1500.0,1.5,0.7,7.5e-06,240000000.0,0.000831,14.15
1500.0,1.5,0.7,3e-06,224000000.0,0.000433,9.293
1500.0,1.5,0.7,3.5e-06,226000000.0,0.000488,10.23
1500.0,1.5,0.7,4e-06,228000000.0,0.00054,11.0
1500.0,1.5,0.7,4.5e-06,230000000.0,0.000588,11.66
1500.0,1.5,0.7,5e-06,232000000.0,0.000634,12.22
1500.0,1.5,0.7,5.5e-06,233000000.0,0.000678,12.71
1500.0,1.5,0.7,6e-06,235000000.0,0.000719,13.14
1500.0,1.5,0.7,6.5e-06,237000000.0,0.000758,13.51
1500.0,1.5,0.7,7e-06,238000000.0,0.000795,13.85
1500.0,1.5,0.7,8e-06,241000000.0,0.000865,14.43
1500.0,1.5,0.7,8.5e-06,243000000.0,0.000897,14.67
1500.0,1.5,0.7,9e-06,244000000.0,0.000928,14.9
1500.0,1.5,0.7,9.5e-06,246000000.0,0.000958,15.1
1500.0,1.5,0.7,1e-05,248000000.0,0.000987,15.29
1500.0,1.5,0.7,1.05e-05,249000000.0,0.00102,15.46
1500.0,1.5,0.7,1.1e-05,251000000.0,0.00104,15.61
1500.0,1.5,0.7,1.15e-05,252000000.0,0.00107,15.75
1500.0,1.5,0.7,1.2e-05,254000000.0,0.00109,15.87
1500.0,1.5,0.7,1.25e-05,255000000.0,0.00112,15.98
1500.0,1.5,0.7,1.3e-05,257000000.0,0.00114,16.07
1500.0,1.5,0.7,1.35e-05,259000000.0,0.00116,16.14
1500.0,1.5,0.7,1.4e-05,261000000.0,0.00118,16.19
1500.0,1.5,0.7,1.45e-05,263000000.0,0.0012,16.23
1500.0,1.5,0.7,1.5e-05,266000000.0,0.00122,16.23
1500.0,1.5,0.75,7.5e-06,246000000.0,0.00109,14.42
1500.0,1.5,0.75,3e-06,226000000.0,0.000585,9.939
1500.0,1.5,0.75,3.5e-06,228000000.0,0.000657,10.85
1500.0,1.5,0.75,4e-06,230000000.0,0.000724,11.59
1500.0,1.5,0.75,4.5e-06,233000000.0,0.000787,12.21
1500.0,1.5,0.75,5e-06,235000000.0,0.000845,12.74
1500.0,1.5,0.75,5.5e-06,237000000.0,0.000901,13.2
1500.0,1.5,0.75,6e-06,239000000.0,0.000953,13.58
1500.0,1.5,0.75,6.5e-06,241000000.0,0.001,13.92
1500.0,1.5,0.75,7e-06,243000000.0,0.00105,14.19
1500.0,1.5,0.75,8e-06,249000000.0,0.00113,14.58
1500.0,1.5,0.75,8.5e-06,252000000.0,0.00117,14.67
1500.0,1.5,0.75,9e-06,256000000.0,0.00121,14.65
1500.0,1.5,0.75,9.5e-06,262000000.0,0.00124,14.47
1500.0,1.5,0.75,1e-05,272000000.0,0.00127,14.02
1500.0,1.5,0.75,1.05e-05,288000000.0,0.0013,13.19
1500.0,1.5,0.75,1.1e-05,316000000.0,0.00132,11.92
1500.0,1.5,0.75,1.15e-05,360000000.0,0.00134,10.28
1500.0,1.5,0.75,1.2e-05,425000000.0,0.00136,8.503
1500.0,1.5,0.75,1.25e-05,510000000.0,0.00137,6.779
1500.0,1.5,0.75,1.3e-05,618000000.0,0.00138,5.208
1500.0,1.5,0.75,1.35e-05,730000000.0,0.00139,3.82
1500.0,1.5,0.75,1.4e-05,828000000.0,0.0014,2.598
1500.0,1.5,0.75,1.45e-05,916000000.0,0.0014,1.513
1500.0,1.5,0.75,1.5e-05,1000000000.0,0.00141,0.543
1500.0,1.5,0.85,3e-06,229000000.0,0.000909,10.28
1500.0,1.5,0.85,3.5e-06,233000000.0,0.00101,11.01
1500.0,1.5,0.85,4e-06,238000000.0,0.00111,11.39
1500.0,1.5,0.85,4.5e-06,248000000.0,0.00119,11.07
1500.0,1.5,0.85,5e-06,277000000.0,0.00126,9.179
1500.0,1.5,0.85,5.5e-06,350000000.0,0.00131,5.706
1500.0,1.5,0.85,6e-06,472000000.0,0.00133,2.367
1500.0,1.5,0.9,3e-06,233000000.0,0.00107,9.831
1500.0,1.5,0.9,3.5e-06,247000000.0,0.00118,9.272
1500.0,1.5,0.9,4e-06,299000000.0,0.00126,5.833
1500.0,1.5,0.9,4.5e-06,416000000.0,0.00131,1.412
1500.0,1.6,0.8,7.5e-06,289000000.0,0.00147,11.37
1500.0,1.6,0.8,3e-06,228000000.0,0.000822,10.33
1500.0,1.6,0.8,3.5e-06,230000000.0,0.00092,11.2
1500.0,1.6,0.8,4e-06,233000000.0,0.00101,11.91
1500.0,1.6,0.8,4.5e-06,235000000.0,0.0011,12.48
1500.0,1.6,0.8,5e-06,238000000.0,0.00117,12.93
1500.0,1.6,0.8,5.5e-06,242000000.0,0.00125,13.27
1500.0,1.6,0.8,6e-06,246000000.0,0.00131,13.44
1500.0,1.6,0.8,6.5e-06,252000000.0,0.00137,13.36
1500.0,1.6,0.8,7e-06,264000000.0,0.00143,12.78
1500.0,1.6,0.8,8e-06,341000000.0,0.00151,9.071
1500.0,1.6,0.8,8.5e-06,428000000.0,0.00153,6.499
1500.0,1.6,0.8,9e-06,549000000.0,0.00155,4.169
1500.0,1.6,0.8,9.5e-06,696000000.0,0.00157,2.215
1500.0,1.6,0.8,1e-05,823000000.0,0.00158,0.573
1500.0,1.6,0.6,7.5e-06,230000000.0,0.000431,11.87
1500.0,1.6,0.6,3e-06,220000000.0,0.00021,6.45
1500.0,1.6,0.6,3.5e-06,222000000.0,0.000239,7.456
1500.0,1.6,0.6,4e-06,223000000.0,0.000266,8.298
1500.0,1.6,0.6,4.5e-06,224000000.0,0.000292,9.018
1500.0,1.6,0.6,5e-06,225000000.0,0.000318,9.643
1500.0,1.6,0.6,5.5e-06,226000000.0,0.000342,10.19
1500.0,1.6,0.6,6e-06,227000000.0,0.000365,10.68
1500.0,1.6,0.6,6.5e-06,228000000.0,0.000388,11.12
1500.0,1.6,0.6,7e-06,229000000.0,0.00041,11.51
1500.0,1.6,0.6,8e-06,231000000.0,0.000451,12.2
1500.0,1.6,0.6,8.5e-06,232000000.0,0.000471,12.5
1500.0,1.6,0.6,9e-06,233000000.0,0.00049,12.78
1500.0,1.6,0.6,9.5e-06,233000000.0,0.000508,13.03
1500.0,1.6,0.6,1e-05,234000000.0,0.000526,13.27
1500.0,1.6,0.6,1.05e-05,235000000.0,0.000543,13.49
1500.0,1.6,0.6,1.1e-05,236000000.0,0.00056,13.7
1500.0,1.6,0.6,1.15e-05,237000000.0,0.000577,13.9
1500.0,1.6,0.6,1.2e-05,237000000.0,0.000593,14.08
1500.0,1.6,0.6,1.25e-05,238000000.0,0.000609,14.25
1500.0,1.6,0.6,1.3e-05,239000000.0,0.000624,14.41
1500.0,1.6,0.6,1.35e-05,240000000.0,0.000639,14.57
1500.0,1.6,0.6,1.4e-05,241000000.0,0.000654,14.71
1500.0,1.6,0.6,1.45e-05,241000000.0,0.000668,14.85
1500.0,1.6,0.6,1.5e-05,242000000.0,0.000682,14.98
1500.0,1.6,0.65,7.5e-06,235000000.0,0.000662,13.43
1500.0,1.6,0.65,3e-06,223000000.0,0.000336,8.334
1500.0,1.6,0.65,3.5e-06,224000000.0,0.00038,9.294
1500.0,1.6,0.65,4e-06,226000000.0,0.000422,10.1
1500.0,1.6,0.65,4.5e-06,227000000.0,0.000461,10.78
1500.0,1.6,0.65,5e-06,229000000.0,0.000498,11.36
1500.0,1.6,0.65,5.5e-06,230000000.0,0.000534,11.88
1500.0,1.6,0.65,6e-06,231000000.0,0.000568,12.33
1500.0,1.6,0.65,6.5e-06,233000000.0,0.0006,12.74
1500.0,1.6,0.65,7e-06,234000000.0,0.000632,13.1
1500.0,1.6,0.65,8e-06,237000000.0,0.00069,13.73
1500.0,1.6,0.65,8.5e-06,238000000.0,0.000718,14.0
1500.0,1.6,0.65,9e-06,239000000.0,0.000745,14.25
1500.0,1.6,0.65,9.5e-06,240000000.0,0.00077,14.48
1500.0,1.6,0.65,1e-05,241000000.0,0.000795,14.69
1500.0,1.6,0.65,1.05e-05,243000000.0,0.000819,14.89
1500.0,1.6,0.65,1.1e-05,244000000.0,0.000842,15.07
1500.0,1.6,0.65,1.15e-05,245000000.0,0.000865,15.24
1500.0,1.6,0.65,1.2e-05,246000000.0,0.000887,15.4
1500.0,1.6,0.65,1.25e-05,247000000.0,0.000908,15.55
1500.0,1.6,0.65,1.3e-05,248000000.0,0.000928,15.69
1500.0,1.6,0.65,1.35e-05,249000000.0,0.000948,15.83
1500.0,1.6,0.65,1.4e-05,250000000.0,0.000968,15.95
1500.0,1.6,0.65,1.45e-05,251000000.0,0.000987,16.07
1500.0,1.6,0.65,1.5e-05,252000000.0,0.00101,16.18
1500.0,1.6,0.7,7.5e-06,240000000.0,0.000926,14.29
1500.0,1.6,0.7,3e-06,225000000.0,0.000485,9.428
1500.0,1.6,0.7,3.5e-06,227000000.0,0.000546,10.36
1500.0,1.6,0.7,4e-06,229000000.0,0.000604,11.14
1500.0,1.6,0.7,4.5e-06,230000000.0,0.000658,11.79
1500.0,1.6,0.7,5e-06,232000000.0,0.000709,12.35
1500.0,1.6,0.7,5.5e-06,234000000.0,0.000757,12.84
1500.0,1.6,0.7,6e-06,235000000.0,0.000802,13.27
1500.0,1.6,0.7,6.5e-06,237000000.0,0.000846,13.65
1500.0,1.6,0.7,7e-06,239000000.0,0.000887,13.98
1500.0,1.6,0.7,8e-06,242000000.0,0.000964,14.56
1500.0,1.6,0.7,8.5e-06,244000000.0,0.001,14.81
1500.0,1.6,0.7,9e-06,245000000.0,0.00103,15.03
1500.0,1.6,0.7,9.5e-06,247000000.0,0.00107,15.24
1500.0,1.6,0.7,1e-05,248000000.0,0.0011,15.42
1500.0,1.6,0.7,1.05e-05,250000000.0,0.00113,15.6
1500.0,1.6,0.7,1.1e-05,251000000.0,0.00116,15.75
1500.0,1.6,0.7,1.15e-05,253000000.0,0.00119,15.9
1500.0,1.6,0.7,1.2e-05,255000000.0,0.00121,16.03
1500.0,1.6,0.7,1.25e-05,256000000.0,0.00124,16.14
1500.0,1.6,0.7,1.3e-05,258000000.0,0.00127,16.25
1500.0,1.6,0.7,1.35e-05,259000000.0,0.00129,16.34
1500.0,1.6,0.7,1.4e-05,261000000.0,0.00132,16.42
1500.0,1.6,0.7,1.45e-05,263000000.0,0.00134,16.48
1500.0,1.6,0.7,1.5e-05,265000000.0,0.00136,16.53
1500.0,1.6,0.75,7.5e-06,246000000.0,0.00121,14.59
1500.0,1.6,0.75,3e-06,226000000.0,0.00065,10.04
1500.0,1.6,0.75,3.5e-06,229000000.0,0.000729,10.95
1500.0,1.6,0.75,4e-06,231000000.0,0.000803,11.69
1500.0,1.6,0.75,4.5e-06,233000000.0,0.000872,12.32
1500.0,1.6,0.75,5e-06,235000000.0,0.000937,12.85
1500.0,1.6,0.75,5.5e-06,237000000.0,0.000998,13.31
1500.0,1.6,0.75,6e-06,239000000.0,0.00106,13.7
1500.0,1.6,0.75,6.5e-06,241000000.0,0.00111,14.04
1500.0,1.6,0.75,7e-06,244000000.0,0.00116,14.34
1500.0,1.6,0.75,8e-06,248000000.0,0.00126,14.79
1500.0,1.6,0.75,8.5e-06,251000000.0,0.0013,14.95
1500.0,1.6,0.75,9e-06,254000000.0,0.00134,15.04
1500.0,1.6,0.75,9.5e-06,258000000.0,0.00138,15.05
1500.0,1.6,0.75,1e-05,263000000.0,0.00141,14.93
1500.0,1.6,0.75,1.05e-05,271000000.0,0.00145,14.62
1500.0,1.6,0.75,1.1e-05,283000000.0,0.00148,14.01
1500.0,1.6,0.75,1.15e-05,304000000.0,0.0015,13.02
1500.0,1.6,0.75,1.2e-05,339000000.0,0.00153,11.63
1500.0,1.6,0.75,1.25e-05,392000000.0,0.00154,9.949
1500.0,1.6,0.75,1.3e-05,466000000.0,0.00156,8.248
1500.0,1.6,0.75,1.35e-05,561000000.0,0.00157,6.619
1500.0,1.6,0.75,1.4e-05,676000000.0,0.00158,5.149
1500.0,1.6,0.75,1.45e-05,781000000.0,0.00159,3.842
1500.0,1.6,0.75,1.5e-05,874000000.0,0.0016,2.682
1500.0,1.6,0.85,3e-06,229000000.0,0.000998,10.39
1500.0,1.6,0.85,3.5e-06,232000000.0,0.00111,11.17
1500.0,1.6,0.85,4e-06,236000000.0,0.00122,11.7
1500.0,1.6,0.85,4.5e-06,242000000.0,0.00132,11.85
1500.0,1.6,0.85,5e-06,256000000.0,0.0014,11.17
1500.0,1.6,0.85,5.5e-06,294000000.0,0.00146,8.834
1500.0,1.6,0.85,6e-06,381000000.0,0.0015,5.342
1500.0,1.6,0.85,6.5e-06,516000000.0,0.00153,2.215
1500.0,1.6,0.9,3e-06,232000000.0,0.00117,10.13
1500.0,1.6,0.9,3.5e-06,239000000.0,0.0013,10.31
1500.0,1.6,0.9,4e-06,264000000.0,0.00141,8.64
1500.0,1.6,0.9,4.5e-06,345000000.0,0.00147,4.411
1500.0,1.6,0.9,5e-06,488000000.0,0.00151,0.46
1500.0,1.7,0.8,7.5e-06,268000000.0,0.00163,13.13
1500.0,1.7,0.8,3e-06,228000000.0,0.000903,10.4
1500.0,1.7,0.8,3.5e-06,230000000.0,0.00101,11.28
1500.0,1.7,0.8,4e-06,233000000.0,0.00111,12.0
1500.0,1.7,0.8,4.5e-06,236000000.0,0.0012,12.58
1500.0,1.7,0.8,5e-06,238000000.0,0.00129,13.06
1500.0,1.7,0.8,5.5e-06,241000000.0,0.00137,13.44
1500.0,1.7,0.8,6e-06,245000000.0,0.00144,13.71
1500.0,1.7,0.8,6.5e-06,249000000.0,0.00151,13.83
1500.0,1.7,0.8,7e-06,255000000.0,0.00157,13.71
1500.0,1.7,0.8,8e-06,293000000.0,0.00168,11.77
1500.0,1.7,0.8,8.5e-06,344000000.0,0.00171,9.576
1500.0,1.7,0.8,9e-06,430000000.0,0.00174,7.077
1500.0,1.7,0.8,9.5e-06,552000000.0,0.00176,4.748
1500.0,1.7,0.8,1e-05,699000000.0,0.00177,2.808
1500.0,1.7,0.8,1.05e-05,826000000.0,0.00179,1.171
1500.0,1.7,0.6,7.5e-06,231000000.0,0.00049,12.13
1500.0,1.7,0.6,3e-06,221000000.0,0.000241,6.784
1500.0,1.7,0.6,3.5e-06,222000000.0,0.000274,7.778
1500.0,1.7,0.6,4e-06,224000000.0,0.000305,8.611
1500.0,1.7,0.6,4.5e-06,225000000.0,0.000335,9.321
1500.0,1.7,0.6,5e-06,226000000.0,0.000363,9.938
1500.0,1.7,0.6,5.5e-06,227000000.0,0.000391,10.48
1500.0,1.7,0.6,6e-06,228000000.0,0.000417,10.96
1500.0,1.7,0.6,6.5e-06,229000000.0,0.000442,11.39
1500.0,1.7,0.6,7e-06,230000000.0,0.000467,11.78
1500.0,1.7,0.6,8e-06,232000000.0,0.000513,12.46
1500.0,1.7,0.6,8.5e-06,233000000.0,0.000535,12.75
1500.0,1.7,0.6,9e-06,234000000.0,0.000556,13.02
1500.0,1.7,0.6,9.5e-06,235000000.0,0.000577,13.28
1500.0,1.7,0.6,1e-05,236000000.0,0.000597,13.51
1500.0,1.7,0.6,1.05e-05,236000000.0,0.000616,13.73
1500.0,1.7,0.6,1.1e-05,237000000.0,0.000635,13.94
1500.0,1.7,0.6,1.15e-05,238000000.0,0.000653,14.13
1500.0,1.7,0.6,1.2e-05,239000000.0,0.000671,14.31
1500.0,1.7,0.6,1.25e-05,240000000.0,0.000689,14.48
1500.0,1.7,0.6,1.3e-05,241000000.0,0.000706,14.64
1500.0,1.7,0.6,1.35e-05,241000000.0,0.000722,14.79
1500.0,1.7,0.6,1.4e-05,242000000.0,0.000738,14.93
1500.0,1.7,0.6,1.45e-05,243000000.0,0.000754,15.07
1500.0,1.7,0.6,1.5e-05,244000000.0,0.00077,15.19
1500.0,1.7,0.65,7.5e-06,236000000.0,0.000741,13.6
1500.0,1.7,0.65,3e-06,224000000.0,0.00038,8.532
1500.0,1.7,0.65,3.5e-06,225000000.0,0.000429,9.485
1500.0,1.7,0.65,4e-06,227000000.0,0.000475,10.28
1500.0,1.7,0.65,4.5e-06,228000000.0,0.000519,10.96
1500.0,1.7,0.65,5e-06,230000000.0,0.00056,11.54
1500.0,1.7,0.65,5.5e-06,231000000.0,0.0006,12.05
1500.0,1.7,0.65,6e-06,232000000.0,0.000638,12.5
1500.0,1.7,0.65,6.5e-06,234000000.0,0.000674,12.91
1500.0,1.7,0.65,7e-06,235000000.0,0.000708,13.27
1500.0,1.7,0.65,8e-06,238000000.0,0.000773,13.89
1500.0,1.7,0.65,8.5e-06,239000000.0,0.000804,14.16
1500.0,1.7,0.65,9e-06,240000000.0,0.000833,14.41
1500.0,1.7,0.65,9.5e-06,241000000.0,0.000862,14.64
1500.0,1.7,0.65,1e-05,243000000.0,0.000889,14.85
1500.0,1.7,0.65,1.05e-05,244000000.0,0.000916,15.05
1500.0,1.7,0.65,1.1e-05,245000000.0,0.000941,15.23
1500.0,1.7,0.65,1.15e-05,246000000.0,0.000966,15.4
1500.0,1.7,0.65,1.2e-05,247000000.0,0.00099,15.56
1500.0,1.7,0.65,1.25e-05,248000000.0,0.00101,15.71
1500.0,1.7,0.65,1.3e-05,249000000.0,0.00104,15.85
1500.0,1.7,0.65,1.35e-05,250000000.0,0.00106,15.98
1500.0,1.7,0.65,1.4e-05,252000000.0,0.00108,16.1
1500.0,1.7,0.65,1.45e-05,253000000.0,0.0011,16.22
1500.0,1.7,0.65,1.5e-05,254000000.0,0.00112,16.33
1500.0,1.7,0.7,7.5e-06,241000000.0,0.00103,14.41
1500.0,1.7,0.7,3e-06,225000000.0,0.000541,9.547
1500.0,1.7,0.7,3.5e-06,227000000.0,0.000609,10.48
1500.0,1.7,0.7,4e-06,229000000.0,0.000672,11.26
1500.0,1.7,0.7,4.5e-06,231000000.0,0.000731,11.91
1500.0,1.7,0.7,5e-06,233000000.0,0.000788,12.47
1500.0,1.7,0.7,5.5e-06,234000000.0,0.000841,12.96
1500.0,1.7,0.7,6e-06,236000000.0,0.000891,13.39
1500.0,1.7,0.7,6.5e-06,238000000.0,0.000938,13.77
1500.0,1.7,0.7,7e-06,240000000.0,0.000984,14.11
1500.0,1.7,0.7,8e-06,243000000.0,0.00107,14.68
1500.0,1.7,0.7,8.5e-06,244000000.0,0.00111,14.93
1500.0,1.7,0.7,9e-06,246000000.0,0.00115,15.15
1500.0,1.7,0.7,9.5e-06,248000000.0,0.00118,15.36
1500.0,1.7,0.7,1e-05,249000000.0,0.00122,15.55
1500.0,1.7,0.7,1.05e-05,251000000.0,0.00125,15.72
1500.0,1.7,0.7,1.1e-05,252000000.0,0.00128,15.88
1500.0,1.7,0.7,1.15e-05,254000000.0,0.00131,16.03
1500.0,1.7,0.7,1.2e-05,255000000.0,0.00134,16.16
1500.0,1.7,0.7,1.25e-05,257000000.0,0.00137,16.28
1500.0,1.7,0.7,1.3e-05,258000000.0,0.0014,16.39
1500.0,1.7,0.7,1.35e-05,260000000.0,0.00143,16.5
1500.0,1.7,0.7,1.4e-05,262000000.0,0.00145,16.59
1500.0,1.7,0.7,1.45e-05,263000000.0,0.00148,16.66
1500.0,1.7,0.7,1.5e-05,265000000.0,0.0015,16.73
1500.0,1.7,0.75,7.5e-06,246000000.0,0.00133,14.72
1500.0,1.7,0.75,3e-06,227000000.0,0.000718,10.12
1500.0,1.7,0.75,3.5e-06,229000000.0,0.000805,11.04
1500.0,1.7,0.75,4e-06,231000000.0,0.000886,11.79
1500.0,1.7,0.75,4.5e-06,233000000.0,0.000962,12.41
1500.0,1.7,0.75,5e-06,235000000.0,0.00103,12.95
1500.0,1.7,0.75,5.5e-06,237000000.0,0.0011,13.41
1500.0,1.7,0.75,6e-06,240000000.0,0.00116,13.81
1500.0,1.7,0.75,6.5e-06,242000000.0,0.00122,14.15
1500.0,1.7,0.75,7e-06,244000000.0,0.00128,14.46
1500.0,1.7,0.75,8e-06,248000000.0,0.00138,14.94
1500.0,1.7,0.75,8.5e-06,251000000.0,0.00143,15.13
1500.0,1.7,0.75,9e-06,253000000.0,0.00148,15.27
1500.0,1.7,0.75,9.5e-06,256000000.0,0.00152,15.37
1500.0,1.7,0.75,1e-05,260000000.0,0.00156,15.39
1500.0,1.7,0.75,1.05e-05,264000000.0,0.0016,15.32
1500.0,1.7,0.75,1.1e-05,271000000.0,0.00163,15.1
1500.0,1.7,0.75,1.15e-05,281000000.0,0.00167,14.66
1500.0,1.7,0.75,1.2e-05,297000000.0,0.0017,13.9
1500.0,1.7,0.75,1.25e-05,324000000.0,0.00172,12.77
1500.0,1.7,0.75,1.3e-05,366000000.0,0.00174,11.3
1500.0,1.7,0.75,1.35e-05,428000000.0,0.00176,9.658
1500.0,1.7,0.75,1.4e-05,511000000.0,0.00177,8.012
1500.0,1.7,0.75,1.45e-05,617000000.0,0.00178,6.477
1500.0,1.7,0.75,1.5e-05,731000000.0,0.00179,5.077
1500.0,1.7,0.85,3e-06,229000000.0,0.00109,10.47
1500.0,1.7,0.85,3.5e-06,232000000.0,0.00122,11.29
1500.0,1.7,0.85,4e-06,236000000.0,0.00134,11.89
1500.0,1.7,0.85,4.5e-06,240000000.0,0.00144,12.25
1500.0,1.7,0.85,5e-06,248000000.0,0.00154,12.17
1500.0,1.7,0.85,5.5e-06,266000000.0,0.00162,11.11
1500.0,1.7,0.85,6e-06,315000000.0,0.00168,8.421
1500.0,1.7,0.85,6.5e-06,416000000.0,0.00172,5.004
1500.0,1.7,0.85,7e-06,564000000.0,0.00174,2.073
1500.0,1.7,0.9,3e-06,231000000.0,0.00128,10.32
1500.0,1.7,0.9,3.5e-06,236000000.0,0.00142,10.81
1500.0,1.7,0.9,4e-06,249000000.0,0.00155,10.34
1500.0,1.7,0.9,4.5e-06,293000000.0,0.00164,7.466
1500.0,1.7,0.9,5e-06,404000000.0,0.00169,3.123
1500.0,1.8,0.8,7.5e-06,259000000.0,0.00179,14.03
1500.0,1.8,0.8,3e-06,228000000.0,0.000987,10.47
1500.0,1.8,0.8,3.5e-06,231000000.0,0.0011,11.36
1500.0,1.8,0.8,4e-06,233000000.0,0.00121,12.08
1500.0,1.8,0.8,4.5e-06,236000000.0,0.00131,12.67
1500.0,1.8,0.8,5e-06,238000000.0,0.00141,13.16
1500.0,1.8,0.8,5.5e-06,241000000.0,0.00149,13.57
1500.0,1.8,0.8,6e-06,244000000.0,0.00158,13.89
1500.0,1.8,0.8,6.5e-06,248000000.0,0.00165,14.1
1500.0,1.8,0.8,7e-06,252000000.0,0.00172,14.18
1500.0,1.8,0.8,8e-06,271000000.0,0.00184,13.44
1500.0,1.8,0.8,8.5e-06,296000000.0,0.00189,12.14
1500.0,1.8,0.8,9e-06,347000000.0,0.00193,10.04
1500.0,1.8,0.8,9.5e-06,432000000.0,0.00196,7.606
1500.0,1.8,0.8,1e-05,552000000.0,0.00198,5.333
1500.0,1.8,0.8,1.05e-05,702000000.0,0.002,3.369
1500.0,1.8,0.8,1.1e-05,830000000.0,0.00201,1.726
1500.0,1.8,0.8,1.15e-05,943000000.0,0.00202,0.319
1500.0,1.8,0.6,7.5e-06,232000000.0,0.000555,12.37
1500.0,1.8,0.6,3e-06,222000000.0,0.000277,7.066
1500.0,1.8,0.6,3.5e-06,224000000.0,0.000314,8.054
1500.0,1.8,0.6,4e-06,225000000.0,0.000349,8.882
