C,Itail,R,WLO,WRF,DCPowerConsumption,ConversionGain,NoiseFigure,VoltageSwing
1.5e-11,0.006,1900.0,1.9e-05,2e-05,0.00598,-1.005,20.95,0.00295
1.5e-11,0.006,1900.0,1.9e-05,1e-05,0.00621,-2.66,18.99,0.00233
1.5e-11,0.006,1900.0,1.9e-05,1.2e-05,0.00616,-1.811,19.52,0.00265
1.5e-11,0.006,1900.0,1.9e-05,1.4e-05,0.00611,-1.282,19.97,0.00272
1.5e-11,0.006,1900.0,1.9e-05,1.6e-05,0.00606,-1.003,20.35,0.00283
1.5e-11,0.006,1900.0,1.9e-05,1.8e-05,0.00602,-0.925,20.67,0.00288
1.5e-11,0.006,1900.0,1.9e-05,2.2e-05,0.00594,-1.211,21.19,0.0031
1.5e-11,0.006,1900.0,1.9e-05,2.4e-05,0.00591,-1.515,21.38,0.00318
1.5e-11,0.006,1900.0,1.9e-05,2.6e-05,0.00588,-1.896,21.54,0.0033
1.5e-11,0.006,1900.0,1.9e-05,2.8e-05,0.00585,-2.334,21.68,0.00332
1.5e-11,0.006,1900.0,1.9e-05,3e-05,0.00583,-2.817,21.78,0.00335
1.5e-11,0.006,1900.0,2e-05,2e-05,0.00597,-1.004,20.97,0.00317
1.5e-11,0.006,1900.0,2e-05,1e-05,0.00621,-2.626,18.99,0.00234
1.5e-11,0.006,1900.0,2e-05,1.2e-05,0.00616,-1.775,19.53,0.00259
1.5e-11,0.006,1900.0,2e-05,1.4e-05,0.0061,-1.252,19.98,0.00271
1.5e-11,0.006,1900.0,2e-05,1.6e-05,0.00606,-0.983,20.36,0.00283
1.5e-11,0.006,1900.0,2e-05,1.8e-05,0.00602,-0.914,20.69,0.00289
1.5e-11,0.006,1900.0,2e-05,2.2e-05,0.00594,-1.219,21.21,0.00313
1.5e-11,0.006,1900.0,2e-05,2.4e-05,0.0059,-1.531,21.4,0.00316
1.5e-11,0.006,1900.0,2e-05,2.6e-05,0.00587,-1.919,21.57,0.0033
1.5e-11,0.006,1900.0,2e-05,2.8e-05,0.00584,-2.365,21.7,0.00334
1.5e-11,0.006,1900.0,2e-05,3e-05,0.00582,-2.853,21.81,0.00337
1.5e-11,0.006,2100.0,1.5e-05,2e-05,0.00585,-1.148,21.01,0.00278
1.5e-11,0.006,2100.0,1.5e-05,1e-05,0.00607,-2.255,18.77,0.00218
1.5e-11,0.006,2100.0,1.5e-05,1.2e-05,0.00601,-1.556,19.37,0.00236
1.5e-11,0.006,2100.0,1.5e-05,1.4e-05,0.00596,-1.16,19.88,0.00255
1.5e-11,0.006,2100.0,1.5e-05,1.6e-05,0.00592,-0.992,20.32,0.00255
1.5e-11,0.006,2100.0,1.5e-05,1.8e-05,0.00588,-1.001,20.69,0.0027
1.5e-11,0.006,2100.0,1.5e-05,2.2e-05,0.00581,-1.402,21.28,0.00288
1.5e-11,0.006,2100.0,1.5e-05,2.4e-05,0.00578,-1.739,21.5,0.00292
1.5e-11,0.006,2100.0,1.5e-05,2.6e-05,0.00576,-2.14,21.69,0.00301
1.5e-11,0.006,2100.0,1.5e-05,2.8e-05,0.00573,-2.59,21.84,0.00303
1.5e-11,0.006,2100.0,1.5e-05,3e-05,0.00571,-3.078,21.97,0.00314
1.5e-11,0.006,2100.0,1e-05,2e-05,0.00589,-1.184,21.5,0.00246
1.5e-11,0.006,2100.0,1e-05,1e-05,0.00608,-2.243,19.02,0.0019
1.5e-11,0.006,2100.0,1e-05,1.2e-05,0.00603,-1.534,19.67,0.00218
1.5e-11,0.006,2100.0,1e-05,1.4e-05,0.00599,-1.132,20.23,0.00227
1.5e-11,0.006,2100.0,1e-05,1.6e-05,0.00596,-0.972,20.72,0.00235
1.5e-11,0.006,2100.0,1e-05,1.8e-05,0.00592,-1.003,21.14,0.00238
1.5e-11,0.006,2100.0,1e-05,2.2e-05,0.00587,-1.48,21.82,0.00257
1.5e-11,0.006,2100.0,1e-05,2.4e-05,0.00585,-1.865,22.09,0.00263
1.5e-11,0.006,2100.0,1e-05,2.6e-05,0.00582,-2.319,22.33,0.00269
1.5e-11,0.006,2100.0,1e-05,2.8e-05,0.0058,-2.823,22.53,0.00275
1.5e-11,0.006,2100.0,1e-05,3e-05,0.00579,-3.364,22.7,0.00276
1.5e-11,0.006,2100.0,1.1e-05,2e-05,0.00588,-1.017,21.29,0.00258
1.5e-11,0.006,2100.0,1.1e-05,1e-05,0.00607,-2.188,18.89,0.00191
1.5e-11,0.006,2100.0,1.1e-05,1.2e-05,0.00603,-1.435,19.52,0.00209
1.5e-11,0.006,2100.0,1.1e-05,1.4e-05,0.00599,-1.006,20.06,0.00224
1.5e-11,0.006,2100.0,1.1e-05,1.6e-05,0.00595,-0.828,20.53,0.00232
1.5e-11,0.006,2100.0,1.1e-05,1.8e-05,0.00591,-0.846,20.93,0.00251
1.5e-11,0.006,2100.0,1.1e-05,2.2e-05,0.00586,-1.306,21.59,0.0026
1.5e-11,0.006,2100.0,1.1e-05,2.4e-05,0.00583,-1.684,21.85,0.00276
1.5e-11,0.006,2100.0,1.1e-05,2.6e-05,0.00581,-2.13,22.08,0.00276
1.5e-11,0.006,2100.0,1.1e-05,2.8e-05,0.00579,-2.625,22.27,0.00288
1.5e-11,0.006,2100.0,1.1e-05,3e-05,0.00577,-3.158,22.43,0.0029
1.5e-11,0.006,2100.0,1.2e-05,2e-05,0.00587,-0.929,21.15,0.00266
1.5e-11,0.006,2100.0,1.2e-05,1e-05,0.00607,-2.093,18.8,0.00206
1.5e-11,0.006,2100.0,1.2e-05,1.2e-05,0.00602,-1.337,19.41,0.00216
1.5e-11,0.006,2100.0,1.2e-05,1.4e-05,0.00598,-0.91,19.94,0.00229
1.5e-11,0.006,2100.0,1.2e-05,1.6e-05,0.00594,-0.735,20.41,0.00243
1.5e-11,0.006,2100.0,1.2e-05,1.8e-05,0.00591,-0.756,20.81,0.00255
1.5e-11,0.006,2100.0,1.2e-05,2.2e-05,0.00585,-1.218,21.45,0.0027
1.5e-11,0.006,2100.0,1.2e-05,2.4e-05,0.00582,-1.595,21.71,0.00281
1.5e-11,0.006,2100.0,1.2e-05,2.6e-05,0.0058,-2.039,21.92,0.00289
1.5e-11,0.006,2100.0,1.2e-05,2.8e-05,0.00577,-2.533,22.11,0.00296
1.5e-11,0.006,2100.0,1.2e-05,3e-05,0.00575,-3.062,22.26,0.00292
1.5e-11,0.006,2100.0,1.3e-05,2e-05,0.00586,-0.947,21.09,0.00264
1.5e-11,0.006,2100.0,1.3e-05,1e-05,0.00607,-2.044,18.74,0.00201
1.5e-11,0.006,2100.0,1.3e-05,1.2e-05,0.00602,-1.308,19.36,0.00221
1.5e-11,0.006,2100.0,1.3e-05,1.4e-05,0.00597,-0.899,19.89,0.00234
1.5e-11,0.006,2100.0,1.3e-05,1.6e-05,0.00593,-0.738,20.35,0.00247
1.5e-11,0.006,2100.0,1.3e-05,1.8e-05,0.0059,-0.769,20.74,0.00268
1.5e-11,0.006,2100.0,1.3e-05,2.2e-05,0.00583,-1.238,21.38,0.00277
1.5e-11,0.006,2100.0,1.3e-05,2.4e-05,0.00581,-1.615,21.63,0.00284
1.5e-11,0.006,2100.0,1.3e-05,2.6e-05,0.00578,-2.057,21.84,0.00295
1.5e-11,0.006,2100.0,1.3e-05,2.8e-05,0.00576,-2.547,22.02,0.00299
1.5e-11,0.006,2100.0,1.3e-05,3e-05,0.00574,-3.072,22.17,0.003
1.5e-11,0.006,2100.0,1.4e-05,2e-05,0.00585,-1.051,21.05,0.00271
1.5e-11,0.006,2100.0,1.4e-05,1e-05,0.00607,-2.097,18.73,0.00223
1.5e-11,0.006,2100.0,1.4e-05,1.2e-05,0.00602,-1.391,19.34,0.00222
1.5e-11,0.006,2100.0,1.4e-05,1.4e-05,0.00597,-1.0,19.87,0.00237
1.5e-11,0.006,2100.0,1.4e-05,1.6e-05,0.00593,-0.848,20.32,0.00261
1.5e-11,0.006,2100.0,1.4e-05,1.8e-05,0.00589,-0.879,20.71,0.00269
1.5e-11,0.006,2100.0,1.4e-05,2.2e-05,0.00582,-1.332,21.34,0.00281
1.5e-11,0.006,2100.0,1.4e-05,2.4e-05,0.00579,-1.697,21.58,0.0029
1.5e-11,0.006,2100.0,1.4e-05,2.6e-05,0.00577,-2.125,21.78,0.00295
1.5e-11,0.006,2100.0,1.4e-05,2.8e-05,0.00574,-2.601,21.95,0.00303
1.5e-11,0.006,2100.0,1.4e-05,3e-05,0.00572,-3.112,22.09,0.00307
1.5e-11,0.006,2100.0,1.6e-05,2e-05,0.00584,-1.162,20.97,0.00288
1.5e-11,0.006,2100.0,1.6e-05,1e-05,0.00606,-2.436,18.82,0.00229
1.5e-11,0.006,2100.0,1.6e-05,1.2e-05,0.00601,-1.716,19.41,0.00231
1.5e-11,0.006,2100.0,1.6e-05,1.4e-05,0.00596,-1.29,19.9,0.00253
1.5e-11,0.006,2100.0,1.6e-05,1.6e-05,0.00592,-1.086,20.32,0.00259
1.5e-11,0.006,2100.0,1.6e-05,1.8e-05,0.00587,-1.055,20.67,0.00269
1.5e-11,0.006,2100.0,1.6e-05,2.2e-05,0.0058,-1.379,21.22,0.00296
1.5e-11,0.006,2100.0,1.6e-05,2.4e-05,0.00577,-1.686,21.43,0.00295
1.5e-11,0.006,2100.0,1.6e-05,2.6e-05,0.00574,-2.064,21.6,0.00303
1.5e-11,0.006,2100.0,1.6e-05,2.8e-05,0.00572,-2.497,21.74,0.00308
1.5e-11,0.006,2100.0,1.6e-05,3e-05,0.00569,-2.973,21.86,0.00309
1.5e-11,0.006,2100.0,1.7e-05,2e-05,0.00583,-1.094,20.93,0.00283
1.5e-11,0.006,2100.0,1.7e-05,1e-05,0.00606,-2.576,18.88,0.00223
1.5e-11,0.006,2100.0,1.7e-05,1.2e-05,0.00601,-1.814,19.44,0.00239
1.5e-11,0.006,2100.0,1.7e-05,1.4e-05,0.00596,-1.338,19.91,0.00243
1.5e-11,0.006,2100.0,1.7e-05,1.6e-05,0.00591,-1.085,20.31,0.00274
1.5e-11,0.006,2100.0,1.7e-05,1.8e-05,0.00587,-1.014,20.64,0.00281
1.5e-11,0.006,2100.0,1.7e-05,2.2e-05,0.00579,-1.295,21.17,0.00295
1.5e-11,0.006,2100.0,1.7e-05,2.4e-05,0.00576,-1.593,21.37,0.00307
1.5e-11,0.006,2100.0,1.7e-05,2.6e-05,0.00573,-1.966,21.54,0.00312
1.5e-11,0.006,2100.0,1.7e-05,2.8e-05,0.00571,-2.398,21.67,0.00318
1.5e-11,0.006,2100.0,1.7e-05,3e-05,0.00568,-2.873,21.78,0.00322
1.5e-11,0.006,2100.0,1.8e-05,2e-05,0.00582,-1.02,20.9,0.00293
1.5e-11,0.006,2100.0,1.8e-05,1e-05,0.00606,-2.64,18.91,0.00237
1.5e-11,0.006,2100.0,1.8e-05,1.2e-05,0.006,-1.821,19.45,0.00255
1.5e-11,0.006,2100.0,1.8e-05,1.4e-05,0.00595,-1.301,19.91,0.00258
1.5e-11,0.006,2100.0,1.8e-05,1.6e-05,0.00591,-1.023,20.29,0.00274
1.5e-11,0.006,2100.0,1.8e-05,1.8e-05,0.00586,-0.943,20.62,0.00295
1.5e-11,0.006,2100.0,1.8e-05,2.2e-05,0.00579,-1.222,21.14,0.00306
1.5e-11,0.006,2100.0,1.8e-05,2.4e-05,0.00575,-1.522,21.34,0.00304
1.5e-11,0.006,2100.0,1.8e-05,2.6e-05,0.00572,-1.898,21.5,0.00319
1.5e-11,0.006,2100.0,1.8e-05,2.8e-05,0.00569,-2.333,21.64,0.00325
1.5e-11,0.006,2100.0,1.8e-05,3e-05,0.00567,-2.812,21.75,0.00336
1.5e-11,0.006,2100.0,1.9e-05,2e-05,0.00582,-0.98,20.9,0.00304
1.5e-11,0.006,2100.0,1.9e-05,1e-05,0.00606,-2.626,18.92,0.0023
1.5e-11,0.006,2100.0,1.9e-05,1.2e-05,0.006,-1.776,19.46,0.0026
1.5e-11,0.006,2100.0,1.9e-05,1.4e-05,0.00595,-1.249,19.91,0.00261
1.5e-11,0.006,2100.0,1.9e-05,1.6e-05,0.0059,-0.973,20.29,0.0028
1.5e-11,0.006,2100.0,1.9e-05,1.8e-05,0.00586,-0.897,20.62,0.00282
1.5e-11,0.006,2100.0,1.9e-05,2.2e-05,0.00578,-1.188,21.14,0.0031
1.5e-11,0.006,2100.0,1.9e-05,2.4e-05,0.00574,-1.495,21.34,0.00317
1.5e-11,0.006,2100.0,1.9e-05,2.6e-05,0.00571,-1.878,21.51,0.00322
1.5e-11,0.006,2100.0,1.9e-05,2.8e-05,0.00568,-2.319,21.64,0.00328
1.5e-11,0.006,2100.0,1.9e-05,3e-05,0.00566,-2.803,21.75,0.00336
1.5e-11,0.006,2100.0,2e-05,2e-05,0.00581,-0.986,20.93,0.00301
1.5e-11,0.006,2100.0,2e-05,1e-05,0.00606,-2.59,18.93,0.00235
1.5e-11,0.006,2100.0,2e-05,1.2e-05,0.006,-1.742,19.47,0.00254
1.5e-11,0.006,2100.0,2e-05,1.4e-05,0.00595,-1.223,19.92,0.0027
1.5e-11,0.006,2100.0,2e-05,1.6e-05,0.0059,-0.958,20.31,0.00313
1.5e-11,0.006,2100.0,2e-05,1.8e-05,0.00585,-0.893,20.64,0.00287
1.5e-11,0.006,2100.0,2e-05,2.2e-05,0.00577,-1.205,21.17,0.00312
1.5e-11,0.006,2100.0,2e-05,2.4e-05,0.00574,-1.521,21.37,0.00321
1.5e-11,0.006,2100.0,2e-05,2.6e-05,0.0057,-1.911,21.54,0.00331
1.5e-11,0.006,2100.0,2e-05,2.8e-05,0.00567,-2.359,21.68,0.00332
1.5e-11,0.006,2100.0,2e-05,3e-05,0.00564,-2.848,21.79,0.00344
1.5e-11,0.003,1500.0,1.5e-05,2e-05,0.00404,-5.501,18.63,0.00228
1.5e-11,0.003,1500.0,1.5e-05,1e-05,0.00411,-3.794,18.14,0.00199
1.5e-11,0.003,1500.0,1.5e-05,1.2e-05,0.00409,-3.576,18.41,0.00201
1.5e-11,0.003,1500.0,1.5e-05,1.4e-05,0.00408,-3.741,18.56,0.00224
1.5e-11,0.003,1500.0,1.5e-05,1.6e-05,0.00407,-4.185,18.63,0.00214
1.5e-11,0.003,1500.0,1.5e-05,1.8e-05,0.00405,-4.802,18.64,0.00226
1.5e-11,0.003,1500.0,1e-05,2e-05,0.00405,-5.428,19.01,0.002
1.5e-11,0.003,1500.0,1e-05,1e-05,0.00411,-3.808,18.28,0.00162
1.5e-11,0.003,1500.0,1e-05,1.2e-05,0.00409,-3.617,18.61,0.00174
1.5e-11,0.003,1500.0,1e-05,1.4e-05,0.00408,-3.786,18.82,0.00187
1.5e-11,0.003,1500.0,1e-05,1.6e-05,0.00407,-4.206,18.93,0.0019
1.5e-11,0.003,1500.0,1e-05,1.8e-05,0.00406,-4.781,18.98,0.00194
1.5e-11,0.003,1500.0,1.1e-05,2e-05,0.00405,-5.461,18.87,0.00203
1.5e-11,0.003,1500.0,1.1e-05,1e-05,0.00411,-3.907,18.21,0.0018
1.5e-11,0.003,1500.0,1.1e-05,1.2e-05,0.00409,-3.688,18.53,0.00178
1.5e-11,0.003,1500.0,1.1e-05,1.4e-05,0.00408,-3.835,18.72,0.0019
1.5e-11,0.003,1500.0,1.1e-05,1.6e-05,0.00407,-4.243,18.81,0.002
1.5e-11,0.003,1500.0,1.1e-05,1.8e-05,0.00406,-4.814,18.85,0.00206
1.5e-11,0.003,1500.0,1.2e-05,2e-05,0.00405,-5.413,18.75,0.0021
1.5e-11,0.003,1500.0,1.2e-05,1e-05,0.00411,-3.896,18.15,0.0018
1.5e-11,0.003,1500.0,1.2e-05,1.2e-05,0.00409,-3.644,18.45,0.00189
1.5e-11,0.003,1500.0,1.2e-05,1.4e-05,0.00408,-3.774,18.63,0.00193
1.5e-11,0.003,1500.0,1.2e-05,1.6e-05,0.00407,-4.18,18.71,0.00205
1.5e-11,0.003,1500.0,1.2e-05,1.8e-05,0.00406,-4.757,18.74,0.00199
1.5e-11,0.003,1500.0,1.3e-05,2e-05,0.00404,-5.364,18.65,0.00224
1.5e-11,0.003,1500.0,1.3e-05,1e-05,0.00411,-3.807,18.11,0.00191
1.5e-11,0.003,1500.0,1.3e-05,1.2e-05,0.00409,-3.554,18.39,0.00195
1.5e-11,0.003,1500.0,1.3e-05,1.4e-05,0.00408,-3.688,18.56,0.00209
1.5e-11,0.003,1500.0,1.3e-05,1.6e-05,0.00407,-4.103,18.63,0.00214
1.5e-11,0.003,1500.0,1.3e-05,1.8e-05,0.00406,-4.693,18.65,0.0021
1.5e-11,0.003,1500.0,1.4e-05,2e-05,0.00404,-5.384,18.6,0.00219
1.5e-11,0.003,1500.0,1.4e-05,1e-05,0.00411,-3.752,18.1,0.00196
1.5e-11,0.003,1500.0,1.4e-05,1.2e-05,0.00409,-3.512,18.38,0.00201
1.5e-11,0.003,1500.0,1.4e-05,1.4e-05,0.00408,-3.661,18.53,0.00216
1.5e-11,0.003,1500.0,1.4e-05,1.6e-05,0.00407,-4.091,18.6,0.00237
1.5e-11,0.003,1500.0,1.4e-05,1.8e-05,0.00406,-4.696,18.61,0.00224
1.5e-11,0.003,1500.0,1.6e-05,2e-05,0.00404,-5.659,18.68,0.00229
1.5e-11,0.003,1500.0,1.6e-05,1e-05,0.00411,-3.937,18.21,0.00198
1.5e-11,0.003,1500.0,1.6e-05,1.2e-05,0.00409,-3.729,18.48,0.00213
1.5e-11,0.003,1500.0,1.6e-05,1.4e-05,0.00408,-3.898,18.63,0.00211
1.5e-11,0.003,1500.0,1.6e-05,1.6e-05,0.00407,-4.343,18.69,0.00216
1.5e-11,0.003,1500.0,1.6e-05,1.8e-05,0.00405,-4.96,18.7,0.00226
1.5e-11,0.003,1500.0,1.7e-05,2e-05,0.00404,-5.795,18.74,0.00234
1.5e-11,0.003,1500.0,1.7e-05,1e-05,0.00411,-4.109,18.29,0.00208
1.5e-11,0.003,1500.0,1.7e-05,1.2e-05,0.00409,-3.896,18.55,0.00214
1.5e-11,0.003,1500.0,1.7e-05,1.4e-05,0.00408,-4.058,18.7,0.00217
1.5e-11,0.003,1500.0,1.7e-05,1.6e-05,0.00407,-4.494,18.76,0.00234
1.5e-11,0.003,1500.0,1.7e-05,1.8e-05,0.00405,-5.103,18.76,0.00222
1.5e-11,0.003,1500.0,1.8e-05,2e-05,0.00404,-5.881,18.78,0.00236
1.5e-11,0.003,1500.0,1.8e-05,1e-05,0.00411,-4.26,18.35,0.00217
1.5e-11,0.003,1500.0,1.8e-05,1.2e-05,0.00409,-4.032,18.61,0.00223
1.5e-11,0.003,1500.0,1.8e-05,1.4e-05,0.00408,-4.18,18.76,0.00222
1.5e-11,0.003,1500.0,1.8e-05,1.6e-05,0.00407,-4.602,18.81,0.00233
1.5e-11,0.003,1500.0,1.8e-05,1.8e-05,0.00405,-5.2,18.81,0.00235
1.5e-11,0.003,1500.0,1.9e-05,2e-05,0.00404,-5.903,18.79,0.00236
1.5e-11,0.003,1500.0,1.9e-05,1e-05,0.00411,-4.368,18.39,0.00214
1.5e-11,0.003,1500.0,1.9e-05,1.2e-05,0.00409,-4.118,18.65,0.00231
1.5e-11,0.003,1500.0,1.9e-05,1.4e-05,0.00408,-4.244,18.78,0.00229
1.5e-11,0.003,1500.0,1.9e-05,1.6e-05,0.00407,-4.648,18.83,0.00242
1.5e-11,0.003,1500.0,1.9e-05,1.8e-05,0.00405,-5.232,18.82,0.00236
1.5e-11,0.003,1500.0,2e-05,2e-05,0.00404,-5.875,18.79,0.00242
1.5e-11,0.003,1500.0,2e-05,1e-05,0.00411,-4.424,18.42,0.00223
1.5e-11,0.003,1500.0,2e-05,1.2e-05,0.00409,-4.144,18.67,0.00226
1.5e-11,0.003,1500.0,2e-05,1.4e-05,0.00408,-4.247,18.8,0.0023
1.5e-11,0.003,1500.0,2e-05,1.6e-05,0.00406,-4.634,18.84,0.00239
1.5e-11,0.003,1500.0,2e-05,1.8e-05,0.00405,-5.208,18.83,0.00244
1.5e-11,0.003,700.0,1.5e-05,1e-05,0.00588,-4.305,19.12,0.00196
1.5e-11,0.003,700.0,1.5e-05,1.2e-05,0.00589,-4.068,19.33,0.00203
1.5e-11,0.003,700.0,1.5e-05,1.4e-05,0.0059,-4.237,19.42,0.00216
1.5e-11,0.003,700.0,1.5e-05,1.6e-05,0.00591,-4.698,19.42,0.00223
1.5e-11,0.003,700.0,1.5e-05,1.8e-05,0.00591,-5.329,19.38,0.00226
1.5e-11,0.003,700.0,1e-05,2e-05,0.00587,-5.89,19.74,0.00202
1.5e-11,0.003,700.0,1e-05,1e-05,0.00585,-4.105,19.31,0.00167
1.5e-11,0.003,700.0,1e-05,1.2e-05,0.00586,-3.943,19.57,0.00171
1.5e-11,0.003,700.0,1e-05,1.4e-05,0.00587,-4.152,19.7,0.00181
1.5e-11,0.003,700.0,1e-05,1.6e-05,0.00587,-4.617,19.76,0.00188
1.5e-11,0.003,700.0,1e-05,1.8e-05,0.00587,-5.226,19.76,0.002
1.5e-11,0.003,700.0,1.1e-05,1e-05,0.00586,-4.243,19.22,0.00168
1.5e-11,0.003,700.0,1.1e-05,1.2e-05,0.00587,-4.071,19.46,0.00197
1.5e-11,0.003,700.0,1.1e-05,1.4e-05,0.00588,-4.276,19.59,0.00194
1.5e-11,0.003,700.0,1.1e-05,1.6e-05,0.00588,-4.739,19.63,0.00198
1.5e-11,0.003,700.0,1.1e-05,1.8e-05,0.00588,-5.351,19.62,0.0021
1.5e-11,0.003,700.0,1.2e-05,1e-05,0.00586,-4.368,19.13,0.00174
1.5e-11,0.003,700.0,1.2e-05,1.2e-05,0.00588,-4.175,19.37,0.00193
1.5e-11,0.003,700.0,1.2e-05,1.4e-05,0.00588,-4.365,19.49,0.00193
1.5e-11,0.003,700.0,1.2e-05,1.6e-05,0.00589,-4.822,19.52,0.00202
1.5e-11,0.003,700.0,1.2e-05,1.8e-05,0.00589,-5.432,19.5,0.00208
1.5e-11,0.003,700.0,1.3e-05,1e-05,0.00587,-4.416,19.07,0.00184
1.5e-11,0.003,700.0,1.3e-05,1.2e-05,0.00588,-4.191,19.31,0.00197
1.5e-11,0.003,700.0,1.3e-05,1.4e-05,0.00589,-4.36,19.42,0.00205
1.5e-11,0.003,700.0,1.3e-05,1.6e-05,0.0059,-4.809,19.44,0.00206
1.5e-11,0.003,700.0,1.3e-05,1.8e-05,0.0059,-5.421,19.42,0.00213
1.5e-11,0.003,700.0,1.4e-05,1e-05,0.00587,-4.368,19.08,0.00188
1.5e-11,0.003,700.0,1.4e-05,1.2e-05,0.00589,-4.126,19.3,0.00195
1.5e-11,0.003,700.0,1.4e-05,1.4e-05,0.0059,-4.291,19.4,0.00203
1.5e-11,0.003,700.0,1.4e-05,1.6e-05,0.0059,-4.744,19.41,0.00217
1.5e-11,0.003,700.0,1.4e-05,1.8e-05,0.00591,-5.366,19.38,0.00229
1.5e-11,0.003,700.0,1.6e-05,1e-05,0.00588,-4.284,19.17,0.00201
1.5e-11,0.003,700.0,1.6e-05,1.2e-05,0.0059,-4.057,19.37,0.00209
1.5e-11,0.003,700.0,1.6e-05,1.4e-05,0.00591,-4.237,19.46,0.00212
1.5e-11,0.003,700.0,1.6e-05,1.6e-05,0.00591,-4.706,19.46,0.00224
1.5e-11,0.003,700.0,1.6e-05,1.8e-05,0.00592,-5.346,19.41,0.00232
1.5e-11,0.003,700.0,1.7e-05,1e-05,0.00588,-4.324,19.24,0.00206
1.5e-11,0.003,700.0,1.7e-05,1.2e-05,0.0059,-4.114,19.44,0.00212
1.5e-11,0.003,700.0,1.7e-05,1.4e-05,0.00591,-4.305,19.52,0.0022
1.5e-11,0.003,700.0,1.7e-05,1.6e-05,0.00592,-4.783,19.51,0.00233
1.5e-11,0.003,700.0,1.7e-05,1.8e-05,0.00592,-5.429,19.46,0.00229
1.5e-11,0.003,700.0,1.8e-05,1e-05,0.00588,-4.426,19.3,0.00214
1.5e-11,0.003,700.0,1.8e-05,1.2e-05,0.0059,-4.226,19.5,0.00221
1.5e-11,0.003,700.0,1.8e-05,1.4e-05,0.00591,-4.423,19.57,0.00219
1.5e-11,0.003,700.0,1.8e-05,1.6e-05,0.00592,-4.902,19.56,0.00232
1.5e-11,0.003,700.0,1.8e-05,1.8e-05,0.00592,-5.548,19.51,0.00236
1.5e-11,0.003,700.0,1.9e-05,1e-05,0.00589,-4.559,19.35,0.00214
1.5e-11,0.003,700.0,1.9e-05,1.2e-05,0.0059,-4.358,19.54,0.0022
1.5e-11,0.003,700.0,1.9e-05,1.4e-05,0.00592,-4.55,19.61,0.00229
1.5e-11,0.003,700.0,1.9e-05,1.6e-05,0.00592,-5.023,19.6,0.00236
1.5e-11,0.003,700.0,1.9e-05,1.8e-05,0.00593,-5.663,19.55,0.00243
1.5e-11,0.003,700.0,2e-05,1e-05,0.00589,-4.689,19.39,0.00216
1.5e-11,0.003,700.0,2e-05,1.2e-05,0.00591,-4.481,19.58,0.00223
1.5e-11,0.003,700.0,2e-05,1.4e-05,0.00592,-4.661,19.65,0.00231
1.5e-11,0.003,700.0,2e-05,1.6e-05,0.00592,-5.123,19.64,0.00235
1.5e-11,0.003,700.0,2e-05,1.8e-05,0.00593,-5.753,19.58,0.00237
1.5e-11,0.003,900.0,1.5e-05,2e-05,0.00519,-5.769,19.01,0.00225
1.5e-11,0.003,900.0,1.5e-05,1e-05,0.0052,-4.058,18.7,0.00197
1.5e-11,0.003,900.0,1.5e-05,1.2e-05,0.0052,-3.825,18.93,0.00203
1.5e-11,0.003,900.0,1.5e-05,1.4e-05,0.0052,-3.991,19.04,0.0021
1.5e-11,0.003,900.0,1.5e-05,1.6e-05,0.0052,-4.444,19.07,0.00214
1.5e-11,0.003,900.0,1.5e-05,1.8e-05,0.0052,-5.071,19.05,0.00228
1.5e-11,0.003,900.0,1e-05,2e-05,0.00517,-5.703,19.42,0.00208
1.5e-11,0.003,900.0,1e-05,1e-05,0.00518,-3.979,18.87,0.00172
1.5e-11,0.003,900.0,1e-05,1.2e-05,0.00518,-3.806,19.15,0.00171
1.5e-11,0.003,900.0,1e-05,1.4e-05,0.00518,-3.999,19.32,0.00179
1.5e-11,0.003,900.0,1e-05,1.6e-05,0.00518,-4.447,19.39,0.00191
1.5e-11,0.003,900.0,1e-05,1.8e-05,0.00517,-5.044,19.42,0.00193
1.5e-11,0.003,900.0,1.1e-05,2e-05,0.00518,-5.808,19.28,0.00213
1.5e-11,0.003,900.0,1.1e-05,1e-05,0.00519,-4.116,18.79,0.00169
1.5e-11,0.003,900.0,1.1e-05,1.2e-05,0.00519,-3.928,19.06,0.00185
1.5e-11,0.003,900.0,1.1e-05,1.4e-05,0.00519,-4.111,19.21,0.00194
1.5e-11,0.003,900.0,1.1e-05,1.6e-05,0.00518,-4.553,19.28,0.00194
1.5e-11,0.003,900.0,1.1e-05,1.8e-05,0.00518,-5.15,19.29,0.00211
1.5e-11,0.003,900.0,1.2e-05,2e-05,0.00518,-5.835,19.16,0.00215
1.5e-11,0.003,900.0,1.2e-05,1e-05,0.00519,-4.203,18.72,0.00178
1.5e-11,0.003,900.0,1.2e-05,1.2e-05,0.00519,-3.986,18.98,0.00188
1.5e-11,0.003,900.0,1.2e-05,1.4e-05,0.00519,-4.148,19.12,0.00196
1.5e-11,0.003,900.0,1.2e-05,1.6e-05,0.00519,-4.58,19.18,0.0021
1.5e-11,0.003,900.0,1.2e-05,1.8e-05,0.00519,-5.175,19.18,0.00205
1.5e-11,0.003,900.0,1.3e-05,2e-05,0.00519,-5.794,19.06,0.00222
1.5e-11,0.003,900.0,1.3e-05,1e-05,0.00519,-4.179,18.67,0.00182
1.5e-11,0.003,900.0,1.3e-05,1.2e-05,0.0052,-3.936,18.92,0.00192
