C,R,WN1_RF,WN2_LO,DCPowerConsumption,ConversionGain,NoiseFigure,VoltageSwing
8e-12,6000.0,1.4e-05,1.3e-05,0.0124,-2.912,8.921,0.00229
8e-12,6000.0,1.4e-05,1.4e-05,0.0123,-3.071,8.935,0.00227
8e-12,6000.0,1.4e-05,1.5e-05,0.0122,-3.195,8.955,0.00224
8e-12,6000.0,1.4e-05,1.6e-05,0.0122,-3.283,8.977,0.00221
8e-12,6000.0,1.4e-05,1.7e-05,0.0121,-3.351,9.005,0.00219
8e-12,6000.0,1.4e-05,1.8e-05,0.012,-3.414,9.037,0.00216
8e-12,6000.0,1.4e-05,1.9e-05,0.012,-3.484,9.075,0.00213
8e-12,6000.0,1.4e-05,2e-05,0.012,-3.567,9.116,0.00211
8e-12,6000.0,1.4e-05,2.1e-05,0.0119,-3.661,9.159,0.00208
8e-12,6000.0,1.4e-05,2.2e-05,0.0119,-3.762,9.204,0.00206
8e-12,6000.0,1.4e-05,2.3e-05,0.0118,-3.867,9.249,0.00203
8e-12,6000.0,1.4e-05,2.4e-05,0.0118,-3.973,9.296,0.00201
8e-12,6000.0,1.4e-05,2.5e-05,0.0118,-4.076,9.344,0.00199
8e-12,6000.0,1.5e-05,6e-06,0.0133,-2.823,9.661,0.00229
8e-12,6000.0,1.5e-05,5e-06,0.0135,-3.157,10.16,0.00221
8e-12,6000.0,1.5e-05,7e-06,0.0131,-2.789,9.386,0.00232
8e-12,6000.0,1.5e-05,8e-06,0.0129,-2.819,9.198,0.00234
8e-12,6000.0,1.5e-05,9e-06,0.0127,-2.755,9.067,0.00234
8e-12,6000.0,1.5e-05,1e-05,0.0126,-2.673,9.005,0.00233
8e-12,6000.0,1.5e-05,1.1e-05,0.0124,-2.696,8.986,0.00232
8e-12,6000.0,1.5e-05,1.2e-05,0.0123,-2.83,8.975,0.0023
8e-12,6000.0,1.5e-05,1.3e-05,0.0122,-2.994,8.972,0.00228
8e-12,6000.0,1.5e-05,1.4e-05,0.0121,-3.14,8.981,0.00225
8e-12,6000.0,1.5e-05,1.5e-05,0.0121,-3.25,8.997,0.00223
8e-12,6000.0,1.5e-05,1.6e-05,0.012,-3.326,9.016,0.0022
8e-12,6000.0,1.5e-05,1.7e-05,0.0119,-3.384,9.04,0.00218
8e-12,6000.0,1.5e-05,1.8e-05,0.0119,-3.441,9.07,0.00215
8e-12,6000.0,1.5e-05,1.9e-05,0.0118,-3.508,9.105,0.00213
8e-12,6000.0,1.5e-05,2e-05,0.0118,-3.588,9.143,0.0021
8e-12,6000.0,1.5e-05,2.1e-05,0.0117,-3.68,9.184,0.00208
8e-12,6000.0,1.5e-05,2.2e-05,0.0117,-3.78,9.226,0.00205
8e-12,6000.0,1.5e-05,2.3e-05,0.0117,-3.883,9.27,0.00203
8e-12,6000.0,1.5e-05,2.4e-05,0.0116,-3.986,9.314,0.00201
8e-12,6000.0,1.5e-05,2.5e-05,0.0116,-4.086,9.361,0.00198
8e-12,6000.0,1.6e-05,6e-06,0.0132,-3.024,9.841,0.00223
8e-12,6000.0,1.6e-05,5e-06,0.0135,-3.378,10.39,0.00215
8e-12,6000.0,1.6e-05,7e-06,0.013,-2.973,9.532,0.00228
8e-12,6000.0,1.6e-05,8e-06,0.0128,-2.98,9.319,0.00229
8e-12,6000.0,1.6e-05,9e-06,0.0126,-2.897,9.173,0.0023
8e-12,6000.0,1.6e-05,1e-05,0.0124,-2.808,9.102,0.00229
8e-12,6000.0,1.6e-05,1.1e-05,0.0123,-2.831,9.075,0.00228
8e-12,6000.0,1.6e-05,1.2e-05,0.0122,-2.961,9.056,0.00226
8e-12,6000.0,1.6e-05,1.3e-05,0.0121,-3.116,9.047,0.00225
8e-12,6000.0,1.6e-05,1.4e-05,0.012,-3.25,9.052,0.00222
8e-12,6000.0,1.6e-05,1.5e-05,0.0119,-3.347,9.063,0.0022
8e-12,6000.0,1.6e-05,1.6e-05,0.0118,-3.412,9.078,0.00218
8e-12,6000.0,1.6e-05,1.7e-05,0.0118,-3.463,9.1,0.00215
8e-12,6000.0,1.6e-05,1.8e-05,0.0117,-3.515,9.128,0.00213
8e-12,6000.0,1.6e-05,1.9e-05,0.0117,-3.578,9.16,0.00211
8e-12,6000.0,1.6e-05,2e-05,0.0116,-3.657,9.196,0.00208
8e-12,6000.0,1.6e-05,2.1e-05,0.0116,-3.747,9.235,0.00206
8e-12,6000.0,1.6e-05,2.2e-05,0.0115,-3.845,9.275,0.00204
8e-12,6000.0,1.6e-05,2.3e-05,0.0115,-3.945,9.316,0.00201
8e-12,6000.0,1.6e-05,2.4e-05,0.0114,-4.045,9.359,0.00199
8e-12,6000.0,1.6e-05,2.5e-05,0.0114,-4.142,9.404,0.00197
8e-12,6000.0,1.7e-05,6e-06,0.0131,-3.253,10.04,0.00218
8e-12,6000.0,1.7e-05,5e-06,0.0134,-3.625,10.64,0.00209
8e-12,6000.0,1.7e-05,7e-06,0.0129,-3.185,9.695,0.00222
8e-12,6000.0,1.7e-05,8e-06,0.0127,-3.171,9.46,0.00224
8e-12,6000.0,1.7e-05,9e-06,0.0125,-3.071,9.298,0.00225
8e-12,6000.0,1.7e-05,1e-05,0.0123,-2.977,9.218,0.00225
8e-12,6000.0,1.7e-05,1.1e-05,0.0122,-3.0,9.183,0.00224
8e-12,6000.0,1.7e-05,1.2e-05,0.0121,-3.125,9.156,0.00222
8e-12,6000.0,1.7e-05,1.3e-05,0.0119,-3.271,9.142,0.00221
8e-12,6000.0,1.7e-05,1.4e-05,0.0119,-3.393,9.142,0.00219
8e-12,6000.0,1.7e-05,1.5e-05,0.0118,-3.479,9.149,0.00217
8e-12,6000.0,1.7e-05,1.6e-05,0.0117,-3.535,9.162,0.00215
8e-12,6000.0,1.7e-05,1.7e-05,0.0116,-3.579,9.181,0.00212
8e-12,6000.0,1.7e-05,1.8e-05,0.0116,-3.626,9.206,0.0021
8e-12,6000.0,1.7e-05,1.9e-05,0.0115,-3.687,9.237,0.00208
8e-12,6000.0,1.7e-05,2e-05,0.0114,-3.763,9.27,0.00206
8e-12,6000.0,1.7e-05,2.1e-05,0.0114,-3.852,9.307,0.00203
8e-12,6000.0,1.7e-05,2.2e-05,0.0113,-3.947,9.345,0.00201
8e-12,6000.0,1.7e-05,2.3e-05,0.0113,-4.045,9.385,0.00199
8e-12,6000.0,1.7e-05,2.4e-05,0.0113,-4.142,9.426,0.00197
8e-12,6000.0,1.7e-05,2.5e-05,0.0112,-4.236,9.469,0.00195
8e-12,6000.0,1.8e-05,6e-06,0.0131,-3.503,10.25,0.00212
8e-12,6000.0,1.8e-05,5e-06,0.0134,-3.892,10.9,0.00203
8e-12,6000.0,1.8e-05,7e-06,0.0128,-3.42,9.875,0.00216
8e-12,6000.0,1.8e-05,8e-06,0.0126,-3.387,9.616,0.00219
8e-12,6000.0,1.8e-05,9e-06,0.0124,-3.272,9.44,0.0022
8e-12,6000.0,1.8e-05,1e-05,0.0122,-3.173,9.351,0.0022
8e-12,6000.0,1.8e-05,1.1e-05,0.0121,-3.195,9.307,0.00219
8e-12,6000.0,1.8e-05,1.2e-05,0.012,-3.316,9.274,0.00218
8e-12,6000.0,1.8e-05,1.3e-05,0.0118,-3.452,9.254,0.00216
8e-12,6000.0,1.8e-05,1.4e-05,0.0117,-3.564,9.25,0.00215
8e-12,6000.0,1.8e-05,1.5e-05,0.0116,-3.639,9.253,0.00213
8e-12,6000.0,1.8e-05,1.6e-05,0.0116,-3.687,9.263,0.00211
8e-12,6000.0,1.8e-05,1.7e-05,0.0115,-3.725,9.28,0.00209
8e-12,6000.0,1.8e-05,1.8e-05,0.0114,-3.77,9.303,0.00207
8e-12,6000.0,1.8e-05,1.9e-05,0.0114,-3.828,9.331,0.00204
8e-12,6000.0,1.8e-05,2e-05,0.0113,-3.902,9.363,0.00202
8e-12,6000.0,1.8e-05,2.1e-05,0.0112,-3.988,9.397,0.002
8e-12,6000.0,1.8e-05,2.2e-05,0.0112,-4.081,9.434,0.00198
8e-12,6000.0,1.8e-05,2.3e-05,0.0112,-4.177,9.472,0.00196
8e-12,6000.0,1.8e-05,2.4e-05,0.0111,-4.271,9.512,0.00194
8e-12,6000.0,1.8e-05,2.5e-05,0.0111,-4.362,9.554,0.00192
8e-12,6000.0,1.9e-05,6e-06,0.013,-3.77,10.48,0.00205
8e-12,6000.0,1.9e-05,5e-06,0.0133,-4.176,11.17,0.00196
8e-12,6000.0,1.9e-05,7e-06,0.0128,-3.672,10.07,0.0021
8e-12,6000.0,1.9e-05,8e-06,0.0125,-3.622,9.786,0.00213
8e-12,6000.0,1.9e-05,9e-06,0.0123,-3.495,9.596,0.00214
8e-12,6000.0,1.9e-05,1e-05,0.0121,-3.392,9.498,0.00214
8e-12,6000.0,1.9e-05,1.1e-05,0.012,-3.412,9.446,0.00214
8e-12,6000.0,1.9e-05,1.2e-05,0.0119,-3.527,9.405,0.00213
8e-12,6000.0,1.9e-05,1.3e-05,0.0117,-3.654,9.38,0.00211
8e-12,6000.0,1.9e-05,1.4e-05,0.0116,-3.757,9.372,0.0021
8e-12,6000.0,1.9e-05,1.5e-05,0.0115,-3.823,9.372,0.00208
8e-12,6000.0,1.9e-05,1.6e-05,0.0114,-3.864,9.379,0.00206
8e-12,6000.0,1.9e-05,1.7e-05,0.0114,-3.898,9.394,0.00204
8e-12,6000.0,1.9e-05,1.8e-05,0.0113,-3.939,9.415,0.00202
8e-12,6000.0,1.9e-05,1.9e-05,0.0112,-3.995,9.441,0.002
8e-12,6000.0,1.9e-05,2e-05,0.0112,-4.067,9.471,0.00199
8e-12,6000.0,1.9e-05,2.1e-05,0.0111,-4.151,9.504,0.00197
8e-12,6000.0,1.9e-05,2.2e-05,0.0111,-4.242,9.539,0.00195
8e-12,6000.0,1.9e-05,2.3e-05,0.011,-4.334,9.576,0.00193
8e-12,6000.0,1.9e-05,2.4e-05,0.011,-4.425,9.615,0.00191
8e-12,6000.0,1.9e-05,2.5e-05,0.0109,-4.514,9.656,0.00189
8e-12,6000.0,2e-05,6e-06,0.013,-4.05,10.71,0.00199
8e-12,6000.0,2e-05,5e-06,0.0133,-4.471,11.45,0.0019
8e-12,6000.0,2e-05,7e-06,0.0127,-3.939,10.27,0.00204
8e-12,6000.0,2e-05,8e-06,0.0125,-3.873,9.968,0.00207
8e-12,6000.0,2e-05,9e-06,0.0123,-3.735,9.764,0.00208
8e-12,6000.0,2e-05,1e-05,0.0121,-3.628,9.657,0.00208
8e-12,6000.0,2e-05,1.1e-05,0.0119,-3.647,9.597,0.00208
8e-12,6000.0,2e-05,1.2e-05,0.0118,-3.756,9.549,0.00207
8e-12,6000.0,2e-05,1.3e-05,0.0116,-3.875,9.519,0.00206
8e-12,6000.0,2e-05,1.4e-05,0.0115,-3.968,9.507,0.00205
8e-12,6000.0,2e-05,1.5e-05,0.0114,-4.027,9.504,0.00203
8e-12,6000.0,2e-05,1.6e-05,0.0113,-4.062,9.509,0.00201
8e-12,6000.0,2e-05,1.7e-05,0.0112,-4.091,9.521,0.002
8e-12,6000.0,2e-05,1.8e-05,0.0112,-4.129,9.54,0.00198
8e-12,6000.0,2e-05,1.9e-05,0.0111,-4.183,9.564,0.00196
8e-12,6000.0,2e-05,2e-05,0.011,-4.253,9.592,0.00194
8e-12,6000.0,2e-05,2.1e-05,0.011,-4.335,9.624,0.00192
8e-12,6000.0,2e-05,2.2e-05,0.0109,-4.423,9.657,0.00191
8e-12,6000.0,2e-05,2.3e-05,0.0109,-4.513,9.693,0.00189
8e-12,6000.0,2e-05,2.4e-05,0.0108,-4.602,9.731,0.00187
8e-12,6000.0,2e-05,2.5e-05,0.0108,-4.687,9.772,0.00186
8e-12,6000.0,2.1e-05,6e-06,0.0129,-4.34,10.96,0.00192
8e-12,6000.0,2.1e-05,5e-06,0.0132,-4.776,11.74,0.00183
8e-12,6000.0,2.1e-05,7e-06,0.0127,-4.217,10.48,0.00197
8e-12,6000.0,2.1e-05,8e-06,0.0124,-4.137,10.16,0.002
8e-12,6000.0,2.1e-05,9e-06,0.0122,-3.989,9.942,0.00202
8e-12,6000.0,2.1e-05,1e-05,0.012,-3.878,9.826,0.00202
8e-12,6000.0,2.1e-05,1.1e-05,0.0118,-3.895,9.758,0.00202
8e-12,6000.0,2.1e-05,1.2e-05,0.0117,-3.998,9.704,0.00202
8e-12,6000.0,2.1e-05,1.3e-05,0.0115,-4.109,9.669,0.00201
8e-12,6000.0,2.1e-05,1.4e-05,0.0114,-4.195,9.653,0.00199
8e-12,6000.0,2.1e-05,1.5e-05,0.0113,-4.247,9.647,0.00198
8e-12,6000.0,2.1e-05,1.6e-05,0.0112,-4.276,9.649,0.00196
8e-12,6000.0,2.1e-05,1.7e-05,0.0111,-4.302,9.66,0.00195
8e-12,6000.0,2.1e-05,1.8e-05,0.0111,-4.337,9.677,0.00193
8e-12,6000.0,2.1e-05,1.9e-05,0.011,-4.389,9.699,0.00191
8e-12,6000.0,2.1e-05,2e-05,0.0109,-4.456,9.725,0.0019
8e-12,6000.0,2.1e-05,2.1e-05,0.0109,-4.536,9.755,0.00188
8e-12,6000.0,2.1e-05,2.2e-05,0.0108,-4.622,9.788,0.00186
8e-12,6000.0,2.1e-05,2.3e-05,0.0108,-4.71,9.823,0.00185
8e-12,6000.0,2.1e-05,2.4e-05,0.0107,-4.795,9.86,0.00183
8e-12,6000.0,2.1e-05,2.5e-05,0.0107,-4.878,9.9,0.00182
8e-12,6000.0,2.2e-05,6e-06,0.0129,-4.639,11.21,0.00186
8e-12,6000.0,2.2e-05,5e-06,0.0132,-5.088,12.04,0.00177
8e-12,6000.0,2.2e-05,7e-06,0.0126,-4.503,10.7,0.00191
8e-12,6000.0,2.2e-05,8e-06,0.0124,-4.41,10.36,0.00194
8e-12,6000.0,2.2e-05,9e-06,0.0121,-4.254,10.13,0.00196
8e-12,6000.0,2.2e-05,1e-05,0.0119,-4.139,10.0,0.00196
8e-12,6000.0,2.2e-05,1.1e-05,0.0118,-4.154,9.928,0.00196
8e-12,6000.0,2.2e-05,1.2e-05,0.0116,-4.251,9.868,0.00196
8e-12,6000.0,2.2e-05,1.3e-05,0.0115,-4.356,9.828,0.00195
8e-12,6000.0,2.2e-05,1.4e-05,0.0113,-4.434,9.808,0.00194
8e-12,6000.0,2.2e-05,1.5e-05,0.0112,-4.479,9.799,0.00193
8e-12,6000.0,2.2e-05,1.6e-05,0.0111,-4.504,9.799,0.00191
8e-12,6000.0,2.2e-05,1.7e-05,0.011,-4.526,9.808,0.0019
8e-12,6000.0,2.2e-05,1.8e-05,0.011,-4.559,9.823,0.00188
8e-12,6000.0,2.2e-05,1.9e-05,0.0109,-4.608,9.844,0.00187
8e-12,6000.0,2.2e-05,2e-05,0.0108,-4.674,9.869,0.00185
8e-12,6000.0,2.2e-05,2.1e-05,0.0108,-4.752,9.897,0.00184
8e-12,6000.0,2.2e-05,2.2e-05,0.0107,-4.835,9.928,0.00182
8e-12,6000.0,2.2e-05,2.3e-05,0.0107,-4.921,9.963,0.0018
8e-12,6000.0,2.2e-05,2.4e-05,0.0106,-5.004,9.999,0.00179
8e-12,6000.0,2.2e-05,2.5e-05,0.0106,-5.084,10.04,0.00177
8e-12,6000.0,2.3e-05,6e-06,0.0129,-4.943,11.46,0.00179
8e-12,6000.0,2.3e-05,5e-06,0.0132,-5.405,12.34,0.0017
8e-12,6000.0,2.3e-05,7e-06,0.0126,-4.795,10.93,0.00185
8e-12,6000.0,2.3e-05,8e-06,0.0123,-4.691,10.57,0.00188
8e-12,6000.0,2.3e-05,9e-06,0.0121,-4.527,10.32,0.0019
8e-12,6000.0,2.3e-05,1e-05,0.0119,-4.409,10.19,0.0019
8e-12,6000.0,2.3e-05,1.1e-05,0.0117,-4.421,10.11,0.0019
8e-12,6000.0,2.3e-05,1.2e-05,0.0115,-4.514,10.04,0.0019
8e-12,6000.0,2.3e-05,1.3e-05,0.0114,-4.611,9.996,0.00189
8e-12,6000.0,2.3e-05,1.4e-05,0.0113,-4.683,9.972,0.00188
8e-12,6000.0,2.3e-05,1.5e-05,0.0111,-4.722,9.96,0.00187
8e-12,6000.0,2.3e-05,1.6e-05,0.011,-4.742,9.958,0.00186
8e-12,6000.0,2.3e-05,1.7e-05,0.011,-4.762,9.965,0.00185
8e-12,6000.0,2.3e-05,1.8e-05,0.0109,-4.792,9.978,0.00183
8e-12,6000.0,2.3e-05,1.9e-05,0.0108,-4.84,9.997,0.00182
8e-12,6000.0,2.3e-05,2e-05,0.0107,-4.903,10.02,0.0018
8e-12,6000.0,2.3e-05,2.1e-05,0.0107,-4.979,10.05,0.00179
8e-12,6000.0,2.3e-05,2.2e-05,0.0106,-5.06,10.08,0.00177
8e-12,6000.0,2.3e-05,2.3e-05,0.0106,-5.143,10.11,0.00176
8e-12,6000.0,2.3e-05,2.4e-05,0.0105,-5.224,10.15,0.00174
8e-12,6000.0,2.3e-05,2.5e-05,0.0105,-5.301,10.19,0.00173
8e-12,6000.0,2.4e-05,6e-06,0.0128,-5.251,11.72,0.00173
8e-12,6000.0,2.4e-05,5e-06,0.0131,-5.725,12.64,0.00164
8e-12,6000.0,2.4e-05,7e-06,0.0125,-5.093,11.17,0.00178
8e-12,6000.0,2.4e-05,8e-06,0.0123,-4.978,10.78,0.00182
8e-12,6000.0,2.4e-05,9e-06,0.012,-4.807,10.53,0.00183
8e-12,6000.0,2.4e-05,1e-05,0.0118,-4.686,10.38,0.00184
8e-12,6000.0,2.4e-05,1.2e-05,0.0115,-4.783,10.22,0.00184
8e-12,6000.0,2.4e-05,1.3e-05,0.0113,-4.874,10.17,0.00184
8e-12,6000.0,2.4e-05,1.4e-05,0.0112,-4.94,10.14,0.00183
8e-12,6000.0,2.4e-05,1.5e-05,0.0111,-4.974,10.13,0.00182
8e-12,6000.0,2.4e-05,1.6e-05,0.011,-4.99,10.12,0.00181
8e-12,6000.0,2.4e-05,1.7e-05,0.0109,-5.006,10.13,0.00179
8e-12,6000.0,2.4e-05,1.8e-05,0.0108,-5.035,10.14,0.00178
8e-12,6000.0,2.4e-05,1.9e-05,0.0107,-5.08,10.16,0.00177
8e-12,6000.0,2.4e-05,2e-05,0.0106,-5.142,10.18,0.00175
8e-12,6000.0,2.4e-05,2.1e-05,0.0106,-5.216,10.21,0.00174
8e-12,6000.0,2.4e-05,2.2e-05,0.0105,-5.295,10.24,0.00173
8e-12,6000.0,2.4e-05,2.3e-05,0.0105,-5.375,10.27,0.00171
8e-12,6000.0,2.4e-05,2.4e-05,0.0104,-5.454,10.3,0.0017
8e-12,6000.0,2.4e-05,2.5e-05,0.0104,-5.529,10.34,0.00169
8e-12,6000.0,2.5e-05,6e-06,0.0128,-5.562,11.99,0.00167
8e-12,6000.0,2.5e-05,5e-06,0.0131,-6.048,12.94,0.00158
8e-12,6000.0,2.5e-05,7e-06,0.0125,-5.394,11.41,0.00172
8e-12,6000.0,2.5e-05,8e-06,0.0122,-5.269,11.0,0.00176
8e-12,6000.0,2.5e-05,9e-06,0.012,-5.092,10.73,0.00178
8e-12,6000.0,2.5e-05,1e-05,0.0118,-4.968,10.58,0.00178
8e-12,6000.0,2.5e-05,1.1e-05,0.0116,-4.975,10.48,0.00179
8e-12,6000.0,2.5e-05,1.2e-05,0.0114,-5.057,10.4,0.00179
8e-12,6000.0,2.5e-05,1.3e-05,0.0112,-5.142,10.35,0.00178
8e-12,6000.0,2.5e-05,1.4e-05,0.0111,-5.203,10.32,0.00177
8e-12,6000.0,2.5e-05,1.5e-05,0.011,-5.232,10.3,0.00177
8e-12,6000.0,2.5e-05,1.6e-05,0.0109,-5.245,10.3,0.00175
8e-12,6000.0,2.5e-05,1.7e-05,0.0108,-5.259,10.3,0.00174
8e-12,6000.0,2.5e-05,1.8e-05,0.0107,-5.285,10.31,0.00173
8e-12,6000.0,2.5e-05,1.9e-05,0.0106,-5.329,10.32,0.00172
8e-12,6000.0,2.5e-05,2e-05,0.0106,-5.388,10.35,0.00171
8e-12,6000.0,2.5e-05,2.1e-05,0.0105,-5.46,10.37,0.00169
8e-12,6000.0,2.5e-05,2.2e-05,0.0104,-5.537,10.4,0.00168
8e-12,6000.0,2.5e-05,2.3e-05,0.0104,-5.615,10.43,0.00167
8e-12,6000.0,2.5e-05,2.4e-05,0.0103,-5.691,10.47,0.00165
8e-12,6000.0,2.5e-05,2.5e-05,0.0103,-5.764,10.5,0.00164
8e-12,6000.0,2.6e-05,6e-06,0.0128,-5.875,12.26,0.00161
8e-12,6000.0,2.6e-05,5e-06,0.0131,-6.371,13.25,0.00152
8e-12,6000.0,2.6e-05,7e-06,0.0124,-5.698,11.65,0.00166
8e-12,6000.0,2.6e-05,1.1e-05,0.0115,-5.258,10.68,0.00173
8e-12,6000.0,2.6e-05,1.2e-05,0.0113,-5.336,10.59,0.00173
8e-12,6000.0,2.6e-05,1.3e-05,0.0112,-5.415,10.54,0.00173
8e-12,6000.0,2.6e-05,1.4e-05,0.011,-5.47,10.5,0.00172
8e-12,6000.0,2.6e-05,1.5e-05,0.0109,-5.496,10.48,0.00171
8e-12,6000.0,2.6e-05,1.6e-05,0.0108,-5.505,10.47,0.0017
8e-12,6000.0,2.6e-05,1.7e-05,0.0107,-5.516,10.48,0.00169
8e-12,6000.0,2.6e-05,1.8e-05,0.0106,-5.541,10.48,0.00168
8e-12,6000.0,2.6e-05,1.9e-05,0.0105,-5.583,10.5,0.00167
8e-12,6000.0,2.6e-05,2e-05,0.0105,-5.64,10.52,0.00166
8e-12,6000.0,2.6e-05,2.1e-05,0.0104,-5.71,10.54,0.00164
8e-12,6000.0,2.6e-05,2.2e-05,0.0103,-5.785,10.57,0.00163
8e-12,6000.0,2.6e-05,2.3e-05,0.0103,-5.861,10.6,0.00162
8e-12,6000.0,2.6e-05,2.4e-05,0.0102,-5.935,10.63,0.00161
8e-12,6000.0,2.6e-05,2.5e-05,0.0102,-6.006,10.67,0.0016
8e-12,6000.0,2.7e-05,6e-06,0.0127,-6.188,12.53,0.00155
8e-12,6000.0,2.7e-05,5e-06,0.0131,-6.695,13.56,0.00146
8e-12,6000.0,2.7e-05,7e-06,0.0124,-6.002,11.9,0.00161
8e-12,6000.0,2.7e-05,8e-06,0.0121,-5.86,11.46,0.00164
8e-12,6000.0,2.7e-05,9e-06,0.0119,-5.671,11.16,0.00166
8e-12,6000.0,2.7e-05,1e-05,0.0117,-5.542,10.99,0.00167
8e-12,6000.0,2.7e-05,1.1e-05,0.0115,-5.544,10.88,0.00168
8e-12,6000.0,2.7e-05,1.2e-05,0.0113,-5.617,10.79,0.00168
8e-12,6000.0,2.7e-05,1.3e-05,0.0111,-5.691,10.73,0.00167
8e-12,6000.0,2.7e-05,1.4e-05,0.011,-5.742,10.69,0.00167
8e-12,6000.0,2.7e-05,1.5e-05,0.0109,-5.763,10.67,0.00166
8e-12,6000.0,2.7e-05,1.6e-05,0.0108,-5.769,10.66,0.00165
8e-12,6000.0,2.7e-05,1.7e-05,0.0107,-5.778,10.66,0.00164
8e-12,6000.0,2.7e-05,1.8e-05,0.0106,-5.801,10.66,0.00163
8e-12,6000.0,2.7e-05,1.9e-05,0.0105,-5.841,10.67,0.00162
8e-12,6000.0,2.7e-05,2e-05,0.0104,-5.897,10.69,0.00161
8e-12,6000.0,2.7e-05,2.1e-05,0.0103,-5.964,10.72,0.0016
8e-12,6000.0,2.7e-05,2.2e-05,0.0103,-6.038,10.74,0.00159
8e-12,6000.0,2.7e-05,2.3e-05,0.0102,-6.112,10.77,0.00157
8e-12,6000.0,2.7e-05,2.4e-05,0.0102,-6.184,10.81,0.00156
8e-12,6000.0,2.7e-05,2.5e-05,0.0101,-6.252,10.85,0.00155
8e-12,6000.0,2.8e-05,6e-06,0.0127,-6.502,12.81,0.0015
8e-12,6000.0,2.8e-05,5e-06,0.013,-7.019,13.87,0.00141
8e-12,6000.0,2.8e-05,7e-06,0.0124,-6.308,12.15,0.00155
8e-12,6000.0,2.8e-05,8e-06,0.0121,-6.158,11.69,0.00158
8e-12,6000.0,2.8e-05,9e-06,0.0119,-5.964,11.38,0.0016
8e-12,6000.0,2.8e-05,1.1e-05,0.0114,-5.832,11.08,0.00162
8e-12,6000.0,2.8e-05,1.2e-05,0.0112,-5.9,10.99,0.00162
8e-12,6000.0,2.8e-05,1.3e-05,0.0111,-5.97,10.92,0.00162
8e-12,6000.0,2.8e-05,1.4e-05,0.0109,-6.016,10.88,0.00161
8e-12,6000.0,2.8e-05,1.5e-05,0.0108,-6.033,10.86,0.00161
8e-12,6000.0,2.8e-05,1.6e-05,0.0107,-6.036,10.84,0.0016
8e-12,6000.0,2.8e-05,1.7e-05,0.0106,-6.044,10.84,0.00159
8e-12,6000.0,2.8e-05,1.8e-05,0.0105,-6.064,10.85,0.00158
8e-12,6000.0,2.8e-05,1.9e-05,0.0104,-6.103,10.86,0.00157
8e-12,6000.0,2.8e-05,2e-05,0.0103,-6.157,10.87,0.00156
8e-12,6000.0,2.8e-05,2.1e-05,0.0103,-6.223,10.9,0.00155
8e-12,6000.0,2.8e-05,2.2e-05,0.0102,-6.294,10.92,0.00154
8e-12,6000.0,2.8e-05,2.3e-05,0.0101,-6.366,10.95,0.00153
8e-12,6000.0,2.8e-05,2.4e-05,0.0101,-6.436,10.99,0.00152
8e-12,6000.0,2.8e-05,2.5e-05,0.01,-6.503,11.02,0.00151
8e-12,6000.0,2.9e-05,6e-06,0.0127,-6.816,13.08,0.00145
8e-12,6000.0,2.9e-05,5e-06,0.013,-7.342,14.18,0.00136
8e-12,6000.0,2.9e-05,7e-06,0.0124,-6.614,12.4,0.0015
8e-12,6000.0,2.9e-05,8e-06,0.0121,-6.456,11.92,0.00153
8e-12,6000.0,2.9e-05,9e-06,0.0118,-6.258,11.61,0.00155
8e-12,6000.0,2.9e-05,1e-05,0.0116,-6.123,11.42,0.00156
8e-12,6000.0,2.9e-05,1.1e-05,0.0114,-6.12,11.29,0.00157
8e-12,6000.0,2.9e-05,1.2e-05,0.0112,-6.185,11.19,0.00157
8e-12,6000.0,2.9e-05,1.3e-05,0.011,-6.25,11.12,0.00157
8e-12,6000.0,2.9e-05,1.4e-05,0.0109,-6.291,11.08,0.00156
8e-12,6000.0,2.9e-05,1.5e-05,0.0108,-6.305,11.05,0.00156
8e-12,6000.0,2.9e-05,1.6e-05,0.0106,-6.306,11.03,0.00155
8e-12,6000.0,2.9e-05,1.7e-05,0.0105,-6.311,11.03,0.00154
8e-12,6000.0,2.9e-05,1.8e-05,0.0104,-6.33,11.03,0.00153
8e-12,6000.0,2.9e-05,1.9e-05,0.0103,-6.367,11.04,0.00152
8e-12,6000.0,2.9e-05,2e-05,0.0103,-6.42,11.06,0.00151
8e-12,6000.0,2.9e-05,2.1e-05,0.0102,-6.483,11.08,0.00151
8e-12,6000.0,2.9e-05,2.2e-05,0.0101,-6.553,11.1,0.00149
8e-12,6000.0,2.9e-05,2.3e-05,0.0101,-6.623,11.13,0.00149
8e-12,6000.0,2.9e-05,2.4e-05,0.01,-6.691,11.17,0.00148
8e-12,6000.0,2.9e-05,2.5e-05,0.00997,-6.756,11.2,0.00147
8e-12,6000.0,3e-05,6e-06,0.0126,-7.128,13.36,0.00139
8e-12,6000.0,3e-05,5e-06,0.013,-7.664,14.49,0.00131
8e-12,6000.0,3e-05,7e-06,0.0123,-6.919,12.65,0.00145
8e-12,6000.0,3e-05,9e-06,0.0118,-6.552,11.83,0.0015
8e-12,6000.0,3e-05,1.1e-05,0.0113,-6.409,11.5,0.00152
8e-12,6000.0,3e-05,1.2e-05,0.0111,-6.469,11.4,0.00152
8e-12,6000.0,3e-05,1.3e-05,0.011,-6.53,11.32,0.00152
8e-12,6000.0,3e-05,1.4e-05,0.0108,-6.568,11.27,0.00152
