L,Wn,Wvar,DCPowerConsumption,OscillationFrequency,TuningRange,OutputPower,PhaseNoise
3.7e-10,2.05e-05,2.95e-05,0.00924,22800000000.0,752000000.0,4.651,-90.72
3.7e-10,2.05e-05,3e-05,0.00924,22800000000.0,714000000.0,4.574,-103.4
3.7e-10,2.1e-05,1e-05,0.0092,24600000000.0,901000000.0,5.779,-94.29
3.7e-10,2.1e-05,5e-06,0.0092,25700000000.0,565000000.0,5.558,-96.0
3.7e-10,2.1e-05,5.5e-06,0.0092,25600000000.0,659000000.0,5.59,-74.5
3.7e-10,2.1e-05,6e-06,0.0092,25400000000.0,646000000.0,5.623,-95.2
3.7e-10,2.1e-05,6.5e-06,0.0092,25300000000.0,684000000.0,5.651,-104.3
3.7e-10,2.1e-05,7e-06,0.0092,25200000000.0,716000000.0,5.677,-94.96
3.7e-10,2.1e-05,7.5e-06,0.0092,25100000000.0,769000000.0,5.7,-96.5
3.7e-10,2.1e-05,8e-06,0.0092,25000000000.0,807000000.0,5.721,-98.13
3.7e-10,2.1e-05,8.5e-06,0.0092,24900000000.0,819000000.0,5.739,-95.02
3.7e-10,2.1e-05,9e-06,0.0092,24800000000.0,848000000.0,5.754,-93.96
3.7e-10,2.1e-05,9.5e-06,0.0092,24700000000.0,887000000.0,5.769,-94.99
3.7e-10,2.1e-05,1.05e-05,0.0092,24500000000.0,924000000.0,5.79,-95.55
3.7e-10,2.1e-05,1.1e-05,0.0092,24400000000.0,956000000.0,5.798,-96.19
3.7e-10,2.1e-05,1.15e-05,0.0092,24300000000.0,961000000.0,5.802,-94.99
3.7e-10,2.1e-05,1.2e-05,0.0092,24200000000.0,977000000.0,5.802,-93.24
3.7e-10,2.1e-05,1.25e-05,0.0092,24100000000.0,993000000.0,5.803,-93.28
3.7e-10,2.1e-05,1.3e-05,0.0092,24100000000.0,1010000000.0,5.802,-93.03
3.7e-10,2.1e-05,1.35e-05,0.0092,24000000000.0,1020000000.0,5.798,-92.82
3.7e-10,2.1e-05,1.4e-05,0.0092,23900000000.0,1030000000.0,5.793,-93.06
3.7e-10,2.1e-05,1.45e-05,0.0092,23800000000.0,1040000000.0,5.786,-92.69
3.7e-10,2.1e-05,1.5e-05,0.0092,23700000000.0,1050000000.0,5.778,-93.09
3.7e-10,2.1e-05,1.55e-05,0.0092,23700000000.0,1060000000.0,5.767,-92.89
3.7e-10,2.1e-05,1.6e-05,0.0092,23600000000.0,1070000000.0,5.756,-94.37
3.7e-10,2.1e-05,1.65e-05,0.0092,23500000000.0,1070000000.0,5.739,-92.41
3.7e-10,2.1e-05,1.7e-05,0.0092,23500000000.0,1080000000.0,5.723,-92.85
3.7e-10,2.1e-05,1.75e-05,0.0092,23400000000.0,1090000000.0,5.705,-91.44
3.7e-10,2.1e-05,1.8e-05,0.0092,23300000000.0,1090000000.0,5.684,-93.24
3.7e-10,2.1e-05,1.85e-05,0.0092,23300000000.0,1090000000.0,5.659,-93.18
3.7e-10,2.1e-05,1.9e-05,0.0092,23200000000.0,1090000000.0,5.629,-93.59
3.7e-10,2.1e-05,1.95e-05,0.0092,23200000000.0,1090000000.0,5.606,-94.21
3.7e-10,2.1e-05,2e-05,0.0092,23100000000.0,1080000000.0,5.578,-93.31
3.7e-10,2.1e-05,2.05e-05,0.0092,23100000000.0,1070000000.0,5.546,-94.17
3.7e-10,2.1e-05,2.1e-05,0.0092,23000000000.0,1080000000.0,5.503,-91.75
3.7e-10,2.1e-05,2.15e-05,0.0092,23000000000.0,1070000000.0,5.463,-90.5
3.7e-10,2.1e-05,2.2e-05,0.0092,22900000000.0,1070000000.0,5.425,-91.16
3.7e-10,2.1e-05,2.25e-05,0.0092,22900000000.0,1040000000.0,5.393,-94.32
3.7e-10,2.1e-05,2.3e-05,0.0092,22900000000.0,1030000000.0,5.344,-93.59
3.7e-10,2.1e-05,2.35e-05,0.0092,22800000000.0,1040000000.0,5.293,-91.92
3.7e-10,2.1e-05,2.4e-05,0.0092,22800000000.0,1020000000.0,5.247,-92.04
3.7e-10,2.1e-05,2.45e-05,0.0092,22800000000.0,1010000000.0,5.185,-89.94
3.7e-10,2.1e-05,2.55e-05,0.0092,22700000000.0,980000000.0,5.072,-89.99
3.7e-10,2.1e-05,2.6e-05,0.0092,22700000000.0,943000000.0,5.024,-77.44
3.7e-10,2.1e-05,2.65e-05,0.0092,22700000000.0,911000000.0,4.952,-90.58
3.7e-10,2.1e-05,2.7e-05,0.0092,22700000000.0,898000000.0,4.893,-88.96
3.7e-10,2.1e-05,2.75e-05,0.0092,22700000000.0,878000000.0,4.816,-95.5
3.7e-10,2.1e-05,2.8e-05,0.0092,22600000000.0,846000000.0,4.746,-89.27
3.7e-10,2.1e-05,2.85e-05,0.0092,22600000000.0,822000000.0,4.674,-96.04
3.7e-10,2.1e-05,2.9e-05,0.0092,22600000000.0,789000000.0,4.6,-95.24
3.7e-10,2.1e-05,2.95e-05,0.0092,22600000000.0,770000000.0,4.533,-98.94
3.7e-10,2.1e-05,3e-05,0.0092,22600000000.0,733000000.0,4.456,-102.9
3.7e-10,2.15e-05,1e-05,0.00916,24400000000.0,886000000.0,5.662,-94.96
3.7e-10,2.15e-05,5e-06,0.00916,25500000000.0,546000000.0,5.43,-100.0
3.7e-10,2.15e-05,5.5e-06,0.00916,25400000000.0,590000000.0,5.466,-105.0
3.7e-10,2.15e-05,6e-06,0.00916,25200000000.0,651000000.0,5.498,-101.0
3.7e-10,2.15e-05,6.5e-06,0.00916,25100000000.0,694000000.0,5.528,-100.4
3.7e-10,2.15e-05,7e-06,0.00916,25000000000.0,742000000.0,5.555,-98.01
3.7e-10,2.15e-05,7.5e-06,0.00916,24900000000.0,771000000.0,5.578,-96.38
3.7e-10,2.15e-05,8e-06,0.00916,24800000000.0,798000000.0,5.599,-95.23
3.7e-10,2.15e-05,8.5e-06,0.00916,24700000000.0,820000000.0,5.618,-96.93
3.7e-10,2.15e-05,9e-06,0.00916,24600000000.0,857000000.0,5.637,-97.33
3.7e-10,2.15e-05,9.5e-06,0.00916,24500000000.0,857000000.0,5.649,-94.46
3.7e-10,2.15e-05,1.05e-05,0.00916,24300000000.0,906000000.0,5.67,-94.24
3.7e-10,2.15e-05,1.1e-05,0.00916,24200000000.0,939000000.0,5.678,-94.79
3.7e-10,2.15e-05,1.15e-05,0.00916,24100000000.0,952000000.0,5.682,-94.07
3.7e-10,2.15e-05,1.2e-05,0.00916,24100000000.0,972000000.0,5.691,-96.49
3.7e-10,2.15e-05,1.25e-05,0.00916,24000000000.0,988000000.0,5.693,-96.28
3.7e-10,2.15e-05,1.3e-05,0.00916,23900000000.0,1010000000.0,5.69,-95.17
3.7e-10,2.15e-05,1.35e-05,0.00916,23800000000.0,1020000000.0,5.689,-96.04
3.7e-10,2.15e-05,1.4e-05,0.00916,23700000000.0,1020000000.0,5.678,-93.47
3.7e-10,2.15e-05,1.45e-05,0.00916,23600000000.0,1040000000.0,5.675,-95.35
3.7e-10,2.15e-05,1.5e-05,0.00916,23600000000.0,1050000000.0,5.662,-93.22
3.7e-10,2.15e-05,1.55e-05,0.00916,23500000000.0,1060000000.0,5.656,-95.21
3.7e-10,2.15e-05,1.6e-05,0.00916,23400000000.0,1070000000.0,5.642,-95.23
3.7e-10,2.15e-05,1.65e-05,0.00916,23400000000.0,1080000000.0,5.626,-94.76
3.7e-10,2.15e-05,1.7e-05,0.00916,23300000000.0,1080000000.0,5.609,-94.3
3.7e-10,2.15e-05,1.75e-05,0.00916,23200000000.0,1090000000.0,5.588,-94.55
3.7e-10,2.15e-05,1.8e-05,0.00916,23200000000.0,1090000000.0,5.568,-95.19
3.7e-10,2.15e-05,1.85e-05,0.00916,23100000000.0,1090000000.0,5.542,-92.89
3.7e-10,2.15e-05,1.9e-05,0.00916,23100000000.0,1080000000.0,5.519,-93.57
3.7e-10,2.15e-05,1.95e-05,0.00916,23000000000.0,1080000000.0,5.488,-93.66
3.7e-10,2.15e-05,2e-05,0.00916,23000000000.0,1090000000.0,5.462,-93.85
3.7e-10,2.15e-05,2.05e-05,0.00916,22900000000.0,1090000000.0,5.418,-91.52
3.7e-10,2.15e-05,2.1e-05,0.00916,22900000000.0,1080000000.0,5.388,-93.78
3.7e-10,2.15e-05,2.15e-05,0.00916,22800000000.0,1070000000.0,5.355,-93.94
3.7e-10,2.15e-05,2.2e-05,0.00916,22800000000.0,1060000000.0,5.303,-94.48
3.7e-10,2.15e-05,2.25e-05,0.00916,22700000000.0,1050000000.0,5.271,-94.4
3.7e-10,2.15e-05,2.3e-05,0.00916,22700000000.0,1040000000.0,5.213,-94.43
3.7e-10,2.15e-05,2.35e-05,0.00916,22700000000.0,1040000000.0,5.176,-93.0
3.7e-10,2.15e-05,2.4e-05,0.00916,22600000000.0,1020000000.0,5.117,-92.7
3.7e-10,2.15e-05,2.45e-05,0.00916,22600000000.0,1010000000.0,5.065,-95.11
3.7e-10,2.15e-05,2.5e-05,0.00916,22600000000.0,992000000.0,5.021,-88.9
3.7e-10,2.15e-05,2.55e-05,0.00916,22600000000.0,974000000.0,4.962,-88.89
3.7e-10,2.15e-05,2.6e-05,0.00916,22500000000.0,943000000.0,4.892,-90.69
3.7e-10,2.15e-05,2.65e-05,0.00916,22500000000.0,935000000.0,4.837,-92.27
3.7e-10,2.15e-05,2.7e-05,0.00916,22500000000.0,921000000.0,4.76,-89.54
3.7e-10,2.15e-05,2.75e-05,0.00916,22500000000.0,887000000.0,4.698,-92.99
3.7e-10,2.15e-05,2.8e-05,0.00916,22500000000.0,865000000.0,4.623,-95.75
3.7e-10,2.15e-05,2.85e-05,0.00916,22500000000.0,837000000.0,4.552,-95.32
3.7e-10,2.15e-05,2.9e-05,0.00916,22400000000.0,811000000.0,4.477,-95.84
3.7e-10,2.15e-05,2.95e-05,0.00916,22400000000.0,785000000.0,4.402,-95.71
3.7e-10,2.15e-05,3e-05,0.00916,22400000000.0,741000000.0,4.327,-92.52
3.7e-10,2.2e-05,1e-05,0.00912,24200000000.0,885000000.0,5.538,-94.87
3.7e-10,2.2e-05,5e-06,0.00912,25300000000.0,547000000.0,5.297,-100.9
3.7e-10,2.2e-05,5.5e-06,0.00912,25200000000.0,609000000.0,5.335,-100.6
3.7e-10,2.2e-05,6e-06,0.00912,25100000000.0,665000000.0,5.364,-96.79
3.7e-10,2.2e-05,6.5e-06,0.00912,24900000000.0,667000000.0,5.397,-97.17
3.7e-10,2.2e-05,7e-06,0.00912,24800000000.0,708000000.0,5.425,-99.67
3.7e-10,2.2e-05,7.5e-06,0.00912,24700000000.0,756000000.0,5.451,-94.89
3.7e-10,2.2e-05,8e-06,0.00912,24600000000.0,770000000.0,5.473,-96.03
3.7e-10,2.2e-05,8.5e-06,0.00912,24500000000.0,804000000.0,5.492,-95.41
3.7e-10,2.2e-05,9e-06,0.00912,24400000000.0,848000000.0,5.514,-98.74
3.7e-10,2.2e-05,9.5e-06,0.00912,24300000000.0,866000000.0,5.527,-96.49
3.7e-10,2.2e-05,1.05e-05,0.00912,24100000000.0,918000000.0,5.552,-97.9
3.7e-10,2.2e-05,1.1e-05,0.00912,24100000000.0,926000000.0,5.556,-94.93
3.7e-10,2.2e-05,1.15e-05,0.00912,24000000000.0,941000000.0,5.562,-94.74
3.7e-10,2.2e-05,1.2e-05,0.00912,23900000000.0,968000000.0,5.566,-94.88
3.7e-10,2.2e-05,1.25e-05,0.00912,23800000000.0,975000000.0,5.566,-94.34
3.7e-10,2.2e-05,1.3e-05,0.00912,23700000000.0,992000000.0,5.567,-94.51
3.7e-10,2.2e-05,1.35e-05,0.00912,23600000000.0,1020000000.0,5.566,-95.07
3.7e-10,2.2e-05,1.4e-05,0.00912,23500000000.0,1020000000.0,5.559,-94.48
3.7e-10,2.2e-05,1.45e-05,0.00912,23500000000.0,1040000000.0,5.558,-96.27
3.7e-10,2.2e-05,1.5e-05,0.00912,23400000000.0,1050000000.0,5.549,-95.59
3.7e-10,2.2e-05,1.55e-05,0.00912,23300000000.0,1060000000.0,5.539,-95.74
3.7e-10,2.2e-05,1.6e-05,0.00912,23300000000.0,1070000000.0,5.521,-94.8
3.7e-10,2.2e-05,1.65e-05,0.00912,23200000000.0,1070000000.0,5.509,-96.1
3.7e-10,2.2e-05,1.7e-05,0.00912,23100000000.0,1080000000.0,5.49,-95.1
3.7e-10,2.2e-05,1.75e-05,0.00912,23100000000.0,1080000000.0,5.469,-94.42
3.7e-10,2.2e-05,1.8e-05,0.00912,23000000000.0,1090000000.0,5.448,-95.77
3.7e-10,2.2e-05,1.85e-05,0.00912,22900000000.0,1080000000.0,5.423,-93.99
3.7e-10,2.2e-05,1.9e-05,0.00912,22900000000.0,1090000000.0,5.398,-93.56
3.7e-10,2.2e-05,1.95e-05,0.00912,22800000000.0,1090000000.0,5.37,-94.35
3.7e-10,2.2e-05,2e-05,0.00912,22800000000.0,1090000000.0,5.331,-93.14
3.7e-10,2.2e-05,2.05e-05,0.00912,22700000000.0,1070000000.0,5.307,-94.78
3.7e-10,2.2e-05,2.1e-05,0.00912,22700000000.0,1080000000.0,5.26,-91.99
3.7e-10,2.2e-05,2.15e-05,0.00912,22600000000.0,1070000000.0,5.22,-93.72
3.7e-10,2.2e-05,2.2e-05,0.00912,22600000000.0,1060000000.0,5.191,-88.31
3.7e-10,2.2e-05,2.25e-05,0.00912,22600000000.0,1060000000.0,5.136,-91.48
3.7e-10,2.2e-05,2.3e-05,0.00912,22500000000.0,1050000000.0,5.1,-105.9
3.7e-10,2.2e-05,2.35e-05,0.00912,22500000000.0,1030000000.0,5.056,-95.33
3.7e-10,2.2e-05,2.4e-05,0.00912,22500000000.0,1030000000.0,4.998,-94.29
3.7e-10,2.2e-05,2.45e-05,0.00912,22400000000.0,1010000000.0,4.949,-93.06
3.7e-10,2.2e-05,2.5e-05,0.00912,22400000000.0,988000000.0,4.893,-94.92
3.7e-10,2.2e-05,2.55e-05,0.00912,22400000000.0,990000000.0,4.831,-92.75
3.7e-10,2.2e-05,2.6e-05,0.00912,22400000000.0,954000000.0,4.765,-91.22
3.7e-10,2.2e-05,2.65e-05,0.00912,22300000000.0,958000000.0,4.697,-89.79
3.7e-10,2.2e-05,2.7e-05,0.00912,22300000000.0,922000000.0,4.633,-89.63
3.7e-10,2.2e-05,2.75e-05,0.00912,22300000000.0,898000000.0,4.577,-90.19
3.7e-10,2.2e-05,2.8e-05,0.00912,22300000000.0,884000000.0,4.496,-94.92
3.7e-10,2.2e-05,2.85e-05,0.00912,22300000000.0,865000000.0,4.428,-93.21
3.7e-10,2.2e-05,2.9e-05,0.00912,22300000000.0,833000000.0,4.351,-95.59
3.7e-10,2.2e-05,2.95e-05,0.00912,22300000000.0,807000000.0,4.278,-94.49
3.7e-10,2.2e-05,3e-05,0.00912,22300000000.0,776000000.0,4.207,-102.2
3.7e-10,2.25e-05,1e-05,0.00908,24100000000.0,881000000.0,5.411,-95.87
3.7e-10,2.25e-05,5e-06,0.00908,25100000000.0,556000000.0,5.157,-103.2
3.7e-10,2.25e-05,5.5e-06,0.00908,25000000000.0,584000000.0,5.195,-98.76
3.7e-10,2.25e-05,6e-06,0.00908,24900000000.0,621000000.0,5.23,-98.02
3.7e-10,2.25e-05,6.5e-06,0.00908,24800000000.0,685000000.0,5.261,-97.27
3.7e-10,2.25e-05,7e-06,0.00908,24600000000.0,713000000.0,5.294,-104.8
3.7e-10,2.25e-05,7.5e-06,0.00908,24500000000.0,736000000.0,5.317,-96.83
3.7e-10,2.25e-05,8e-06,0.00908,24400000000.0,774000000.0,5.347,-99.55
3.7e-10,2.25e-05,8.5e-06,0.00908,24300000000.0,804000000.0,5.364,-98.91
3.7e-10,2.25e-05,9e-06,0.00908,24200000000.0,831000000.0,5.381,-96.52
3.7e-10,2.25e-05,9.5e-06,0.00908,24200000000.0,864000000.0,5.4,-99.03
3.7e-10,2.25e-05,1.05e-05,0.00908,24000000000.0,910000000.0,5.427,-98.6
3.7e-10,2.25e-05,1.1e-05,0.00908,23900000000.0,922000000.0,5.431,-96.35
3.7e-10,2.25e-05,1.15e-05,0.00908,23800000000.0,936000000.0,5.437,-95.37
3.7e-10,2.25e-05,1.2e-05,0.00908,23700000000.0,955000000.0,5.442,-95.44
3.7e-10,2.25e-05,1.25e-05,0.00908,23600000000.0,978000000.0,5.442,-95.07
3.7e-10,2.25e-05,1.3e-05,0.00908,23500000000.0,999000000.0,5.448,-97.0
3.7e-10,2.25e-05,1.35e-05,0.00908,23500000000.0,1020000000.0,5.448,-97.31
3.7e-10,2.25e-05,1.4e-05,0.00908,23400000000.0,1020000000.0,5.433,-94.8
3.7e-10,2.25e-05,1.45e-05,0.00908,23300000000.0,1030000000.0,5.427,-94.68
3.7e-10,2.25e-05,1.5e-05,0.00908,23200000000.0,1040000000.0,5.423,-95.64
3.7e-10,2.25e-05,1.55e-05,0.00908,23200000000.0,1050000000.0,5.406,-94.41
3.7e-10,2.25e-05,1.6e-05,0.00908,23100000000.0,1060000000.0,5.401,-96.29
3.7e-10,2.25e-05,1.65e-05,0.00908,23000000000.0,1070000000.0,5.383,-95.51
3.7e-10,2.25e-05,1.7e-05,0.00908,23000000000.0,1070000000.0,5.36,-91.3
3.7e-10,2.25e-05,1.75e-05,0.00908,22900000000.0,1080000000.0,5.342,-94.41
3.7e-10,2.25e-05,1.8e-05,0.00908,22800000000.0,1080000000.0,5.32,-94.49
3.7e-10,2.25e-05,1.85e-05,0.00908,22800000000.0,1090000000.0,5.298,-94.93
3.7e-10,2.25e-05,1.9e-05,0.00908,22700000000.0,1080000000.0,5.267,-94.5
3.7e-10,2.25e-05,1.95e-05,0.00908,22700000000.0,1090000000.0,5.239,-93.86
3.7e-10,2.25e-05,2e-05,0.00908,22600000000.0,1090000000.0,5.209,-95.25
3.7e-10,2.25e-05,2.05e-05,0.00908,22600000000.0,1090000000.0,5.177,-95.44
3.7e-10,2.25e-05,2.1e-05,0.00908,22500000000.0,1090000000.0,5.139,-94.07
3.7e-10,2.25e-05,2.15e-05,0.00908,22500000000.0,1080000000.0,5.103,-93.94
3.7e-10,2.25e-05,2.2e-05,0.00908,22500000000.0,1080000000.0,5.051,-91.99
3.7e-10,2.25e-05,2.25e-05,0.00908,22400000000.0,1060000000.0,5.019,-95.31
3.7e-10,2.25e-05,2.3e-05,0.00908,22400000000.0,1060000000.0,4.959,-91.43
3.7e-10,2.25e-05,2.35e-05,0.00908,22300000000.0,1040000000.0,4.925,-95.39
3.7e-10,2.25e-05,2.4e-05,0.00908,22300000000.0,1040000000.0,4.862,-93.44
3.7e-10,2.25e-05,2.45e-05,0.00908,22300000000.0,1020000000.0,4.807,-90.86
3.7e-10,2.25e-05,2.5e-05,0.00908,22300000000.0,1010000000.0,4.76,-93.27
3.7e-10,2.25e-05,2.55e-05,0.00908,22200000000.0,984000000.0,4.704,-95.32
3.7e-10,2.25e-05,2.6e-05,0.00908,22200000000.0,986000000.0,4.637,-93.16
3.7e-10,2.25e-05,2.65e-05,0.00908,22200000000.0,948000000.0,4.57,-91.14
3.7e-10,2.25e-05,2.7e-05,0.00908,22200000000.0,952000000.0,4.502,-90.97
3.7e-10,2.25e-05,2.75e-05,0.00908,22100000000.0,914000000.0,4.446,-91.88
3.7e-10,2.25e-05,2.8e-05,0.00908,22100000000.0,889000000.0,4.369,-91.65
3.7e-10,2.25e-05,2.85e-05,0.00908,22100000000.0,881000000.0,4.298,-93.48
3.7e-10,2.25e-05,2.9e-05,0.00908,22100000000.0,842000000.0,4.223,-90.91
3.7e-10,2.25e-05,2.95e-05,0.00908,22100000000.0,819000000.0,4.148,-90.29
3.7e-10,2.25e-05,3e-05,0.00908,22100000000.0,794000000.0,4.073,-90.27
3.7e-10,2.3e-05,1e-05,0.00904,23900000000.0,876000000.0,5.279,-97.12
3.7e-10,2.3e-05,5e-06,0.00904,24900000000.0,525000000.0,5.016,-99.04
3.7e-10,2.3e-05,5.5e-06,0.00904,24800000000.0,582000000.0,5.053,-99.1
3.7e-10,2.3e-05,6e-06,0.00904,24700000000.0,615000000.0,5.094,-101.7
3.7e-10,2.3e-05,6.5e-06,0.00904,24600000000.0,657000000.0,5.124,-100.3
3.7e-10,2.3e-05,7e-06,0.00904,24500000000.0,694000000.0,5.156,-103.8
3.7e-10,2.3e-05,7.5e-06,0.00904,24400000000.0,740000000.0,5.181,-97.65
3.7e-10,2.3e-05,8e-06,0.00904,24300000000.0,765000000.0,5.212,-100.5
3.7e-10,2.3e-05,8.5e-06,0.00904,24200000000.0,807000000.0,5.233,-99.63
3.7e-10,2.3e-05,9e-06,0.00904,24100000000.0,828000000.0,5.252,-99.68
3.7e-10,2.3e-05,9.5e-06,0.00904,24000000000.0,861000000.0,5.267,-97.79
3.7e-10,2.3e-05,1.05e-05,0.00904,23800000000.0,895000000.0,5.29,-96.46
3.7e-10,2.3e-05,1.1e-05,0.00904,23700000000.0,920000000.0,5.303,-97.76
3.7e-10,2.3e-05,1.15e-05,0.00904,23600000000.0,945000000.0,5.313,-98.85
3.7e-10,2.3e-05,1.2e-05,0.00904,23500000000.0,950000000.0,5.31,-96.2
3.7e-10,2.3e-05,1.25e-05,0.00904,23500000000.0,975000000.0,5.312,-95.74
3.7e-10,2.3e-05,1.3e-05,0.00904,23400000000.0,992000000.0,5.317,-97.19
3.7e-10,2.3e-05,1.35e-05,0.00904,23300000000.0,1000000000.0,5.313,-96.56
3.7e-10,2.3e-05,1.4e-05,0.00904,23200000000.0,1020000000.0,5.31,-96.76
3.7e-10,2.3e-05,1.45e-05,0.00904,23100000000.0,1030000000.0,5.299,-95.44
3.7e-10,2.3e-05,1.5e-05,0.00904,23100000000.0,1040000000.0,5.294,-95.93
3.7e-10,2.3e-05,1.55e-05,0.00904,23000000000.0,1050000000.0,5.278,-95.14
3.7e-10,2.3e-05,1.6e-05,0.00904,22900000000.0,1060000000.0,5.266,-95.2
3.7e-10,2.3e-05,1.65e-05,0.00904,22900000000.0,1060000000.0,5.25,-95.1
3.7e-10,2.3e-05,1.7e-05,0.00904,22800000000.0,1080000000.0,5.24,-97.08
3.7e-10,2.3e-05,1.75e-05,0.00904,22700000000.0,1080000000.0,5.212,-94.84
3.7e-10,2.3e-05,1.8e-05,0.00904,22700000000.0,1090000000.0,5.192,-95.29
3.7e-10,2.3e-05,1.85e-05,0.00904,22600000000.0,1090000000.0,5.171,-96.15
3.7e-10,2.3e-05,1.9e-05,0.00904,22600000000.0,1090000000.0,5.144,-96.31
3.7e-10,2.3e-05,1.95e-05,0.00904,22500000000.0,1090000000.0,5.108,-94.43
3.7e-10,2.3e-05,2e-05,0.00904,22500000000.0,1090000000.0,5.076,-94.54
3.7e-10,2.3e-05,2.05e-05,0.00904,22400000000.0,1090000000.0,5.048,-94.79
3.7e-10,2.3e-05,2.1e-05,0.00904,22400000000.0,1080000000.0,5.012,-94.13
3.7e-10,2.3e-05,2.15e-05,0.00904,22300000000.0,1080000000.0,4.967,-94.1
3.7e-10,2.3e-05,2.2e-05,0.00904,22300000000.0,1080000000.0,4.924,-94.76
3.7e-10,2.3e-05,2.25e-05,0.00904,22300000000.0,1070000000.0,4.889,-95.6
3.7e-10,2.3e-05,2.3e-05,0.00904,22200000000.0,1060000000.0,4.836,-95.01
3.7e-10,2.3e-05,2.35e-05,0.00904,22200000000.0,1050000000.0,4.779,-94.0
3.7e-10,2.3e-05,2.4e-05,0.00904,22200000000.0,1040000000.0,4.731,-93.28
3.7e-10,2.3e-05,2.45e-05,0.00904,22100000000.0,1030000000.0,4.689,-91.87
3.7e-10,2.3e-05,2.5e-05,0.00904,22100000000.0,1020000000.0,4.62,-95.58
3.7e-10,2.3e-05,2.55e-05,0.00904,22100000000.0,1000000000.0,4.572,-93.46
3.7e-10,2.3e-05,2.6e-05,0.00904,22000000000.0,990000000.0,4.505,-93.13
3.7e-10,2.3e-05,2.65e-05,0.00904,22000000000.0,966000000.0,4.445,-95.73
3.7e-10,2.3e-05,2.7e-05,0.00904,22000000000.0,963000000.0,4.366,-90.13
3.7e-10,2.3e-05,2.75e-05,0.00904,22000000000.0,932000000.0,4.308,-94.39
3.7e-10,2.3e-05,2.8e-05,0.00904,22000000000.0,918000000.0,4.233,-94.66
3.7e-10,2.3e-05,2.85e-05,0.00904,22000000000.0,892000000.0,4.162,-89.94
3.7e-10,2.3e-05,2.9e-05,0.00904,21900000000.0,873000000.0,4.092,-92.19
3.7e-10,2.3e-05,2.95e-05,0.00904,21900000000.0,830000000.0,4.025,-91.02
3.7e-10,2.3e-05,3e-05,0.00904,21900000000.0,810000000.0,3.943,-95.51
3.7e-10,2.35e-05,1e-05,0.009,23700000000.0,869000000.0,5.141,-97.44
3.7e-10,2.35e-05,5e-06,0.009,24700000000.0,547000000.0,4.866,-101.4
3.7e-10,2.35e-05,5.5e-06,0.009,24600000000.0,577000000.0,4.903,-101.4
3.7e-10,2.35e-05,6e-06,0.009,24500000000.0,621000000.0,4.942,-98.89
3.7e-10,2.35e-05,6.5e-06,0.009,24400000000.0,648000000.0,4.981,-99.9
3.7e-10,2.35e-05,7e-06,0.009,24300000000.0,688000000.0,5.017,-105.9
3.7e-10,2.35e-05,7.5e-06,0.009,24200000000.0,726000000.0,5.039,-98.63
3.7e-10,2.35e-05,8e-06,0.009,24100000000.0,754000000.0,5.064,-98.4
3.7e-10,2.35e-05,8.5e-06,0.009,24000000000.0,793000000.0,5.087,-97.73
3.7e-10,2.35e-05,9e-06,0.009,23900000000.0,824000000.0,5.114,-99.07
3.7e-10,2.35e-05,9.5e-06,0.009,23800000000.0,840000000.0,5.129,-98.7
3.7e-10,2.35e-05,1.05e-05,0.009,23600000000.0,894000000.0,5.155,-97.85
3.7e-10,2.35e-05,1.1e-05,0.009,23600000000.0,917000000.0,5.166,-97.82
3.7e-10,2.35e-05,1.15e-05,0.009,23500000000.0,930000000.0,5.174,-97.93
3.7e-10,2.35e-05,1.2e-05,0.009,23400000000.0,956000000.0,5.179,-97.4
3.7e-10,2.35e-05,1.25e-05,0.009,23300000000.0,972000000.0,5.186,-98.55
3.7e-10,2.35e-05,1.3e-05,0.009,23200000000.0,994000000.0,5.187,-98.38
3.7e-10,2.35e-05,1.35e-05,0.009,23100000000.0,1000000000.0,5.176,-96.38
3.7e-10,2.35e-05,1.4e-05,0.009,23100000000.0,1020000000.0,5.177,-97.52
3.7e-10,2.35e-05,1.45e-05,0.009,23000000000.0,1030000000.0,5.169,-97.1
3.7e-10,2.35e-05,1.5e-05,0.009,22900000000.0,1040000000.0,5.155,-95.73
3.7e-10,2.35e-05,1.55e-05,0.009,22900000000.0,1050000000.0,5.144,-95.81
3.7e-10,2.35e-05,1.6e-05,0.009,22800000000.0,1060000000.0,5.139,-96.76
3.7e-10,2.35e-05,1.65e-05,0.009,22700000000.0,1070000000.0,5.114,-95.44
3.7e-10,2.35e-05,1.7e-05,0.009,22700000000.0,1070000000.0,5.101,-96.23
3.7e-10,2.35e-05,1.75e-05,0.009,22600000000.0,1090000000.0,5.084,-96.43
3.7e-10,2.35e-05,1.8e-05,0.009,22500000000.0,1080000000.0,5.054,-95.22
3.7e-10,2.35e-05,1.85e-05,0.009,22500000000.0,1090000000.0,5.034,-96.27
3.7e-10,2.35e-05,1.9e-05,0.009,22400000000.0,1090000000.0,5.004,-95.86
3.7e-10,2.35e-05,1.95e-05,0.009,22400000000.0,1090000000.0,4.979,-96.25
3.7e-10,2.35e-05,2e-05,0.009,22300000000.0,1090000000.0,4.939,-89.43
3.7e-10,2.35e-05,2.05e-05,0.009,22300000000.0,1100000000.0,4.906,-94.88
3.7e-10,2.35e-05,2.1e-05,0.009,22200000000.0,1090000000.0,4.872,-95.23
3.7e-10,2.35e-05,2.15e-05,0.009,22200000000.0,1080000000.0,4.836,-96.15
